sentence,entities,character
"The bear turned at the thump, sni�ng, watching
this new intruder warily.Jaime scrambled to one knee.Well, what
in seven hells do I do now?He �lled his �st with sand.",['Jaime'],['jaime']
"“Kingslayer?”,
he heard Brienne say, astonished.
“Jaime.”, He uncoiled, �inging the sand at the bear’s face.The
bear mauled the air and roared like blazes.
",['Brienne'],['brienne']
"“What are you doing here?”,
“Something stupid.Get behind me.”, He circled toward her,
putting himself between Brienne and the bear.
“You get behind.I have the sword.”",['Brienne'],['brienne']
"Charming, he thought,
wondering whose face he held.The bear was edging closer, so
Jaime whipped his arm around and �ung bone, meat, and maggots
at the beast’s head.",['Jaime'],['jaime']
"He missed by a good yard.I ought to lop my left
hand o� as well, for all the good it does me.
Brienne tried to dart around, but he kicked her legs out from
under her.",['Brienne'],['brienne']
"Blood and slaver ran from his open
mouth, and another bolt took him in the leg.The bear roared,
reared.He saw Jaime and Brienne again and lumbered toward
them.","['Jaime', 'Brienne']","['jaime', 'brienne']"
"He gave one last
rumbling growl, settled back onto his haunches, stretched out on
the bloodstained sand, and died.
Brienne got back to her knees, clutching the sword and breathing
short ragged breaths.",['Brienne'],['brienne']
"Steelshanks’s archers were winding their
crossbows and reloading while the Bloody Mummers shouted curses
and threats at them.Rorge and Three Toes had swords out, Jaime
saw, and Zollo was uncoiling his whip.
","['Steelshanks', 'the Bloody Mummers', 'Jaime', 'Zollo']","['steelshanks', 'jaime', 'zollo']"
"“You thlew my bear!”, Vargo Hoat shrieked.
“And I’ll serve you the same if you give me trouble,”, Steelshanks
threw back.“We’re taking the wench.”,
“Her name is Brienne,”, Jaime said.","['Vargo Hoat', 'Steelshanks', 'Brienne', 'Jaime']","['vargo', 'steelshanks', 'brienne', 'jaime']"
"“Brienne, the maid of Tarth.
You are still maiden, I hope?”,
Her broad homely face turned red.“Yes.”,
“Oh, good,”, Jaime said.“I only rescue maidens.”, To Hoat he said,
“You’ll have your ransom.","['Brienne', 'Tarth', 'Jaime', 'To Hoat']","['brienne', 'tarth', 'jaime']"
"For both of us.A Lannister pays his
debts.Now fetch some ropes and get us out of here.”,
“Bugger that,”, Rorge growled.“Kill them, Hoat.Or you’ll bloody
well wish you had!”,
The Qohorik hesitated.","['Rorge', 'Hoat', 'Qohorik']",['rorge']
"Half his men were drunk, the northmen
stone sober, and there were twice as many.Some of the
crossbowmen had reloaded by now.“Pull them out,”, Hoat said, and
then, to Jaime, “I hath chothen to be merthiful.","['Hoat', 'Jaime']",['jaime']
"Tell your lord
father.”,
“I will, my lord.”, Not that it will do you any good.
Not until they were half a league from Harrenhal and out of
range of archers on the walls did Steelshanks Walton let his anger
show.","['Harrenhal', 'Steelshanks Walton']",['steelshanks']
"“Are you mad, Kingslayer?Did you mean to die?No man can
�ght a bear with his bare hands!”,
“One bare hand and one bare stump,”, Jaime corrected.“But I
hoped you’d kill the beast before the beast killed me.",['Jaime'],['jaime']
"Elsewise, Lord
Bolton would have peeled you like an orange, no?”,
Steelshanks cursed him roundly for a fool of Lannister, spurred
his horse, and galloped away up the column.
","['Bolton', 'Steelshanks', 'Lannister']",['steelshanks']
"“Ser Jaime?”, Even in soiled pink satin and torn lace, Brienne
looked more like a man in a gown than a proper woman.“I am
grateful, but … you were well away.","['satin', 'Brienne']","['satin', 'brienne']"
"Why come back?”,
A dozen quips came to mind, each crueler than the one before,
but Jaime only shrugged.“I dreamed of you,”, he said.
CATELYN
Robb bid farewell to his young queen thrice.",['Jaime'],['jaime']
"Once in the
godswood before the heart tree, in sight of gods and men.The
second time beneath the portcullis, where Jeyne sent him forth with
a long embrace and a longer kiss.","['second', 'Jeyne']",['jeyne']
"And �nally an hour beyond the
Tumblestone, when the girl came galloping up on a well-lathered
horse to plead with her young king to take her along.
Robb was touched by that, Catelyn saw, but abashed as well.","['Tumblestone', 'Catelyn']",['catelyn']
"All the time the king and queen were talking, Grey Wind prowled
around them, stopping only to shake the water from his coat and
bare his teeth at the rain.",['Grey Wind'],['grey']
"When at last Robb gave Jeyne one �nal
kiss, dispatched a dozen men to take her back to Riverrun, and
mounted his horse once more, the direwolf raced o� ahead as swift
as an arrow loosed from a longbow.
","['Jeyne one', 'Riverrun']",['jeyne']
"“Not unlike my own sisters.Why, I would wager a guess
that even now Roslin in dancing round the Twins chanting ‘Lady
Tully, Lady Tully, Lady Roslin Tully.’","['Roslin', 'Twins', 'Lady Tully', 'Lady Roslin Tully']","['roslin', 'tully', 'roslin']"
"smile at Edmure.“But you are strangely quiet, Lord Tully.How do
you feel, I wonder?”,
“Much as I did at the Stone Mill just before the warhorns
sounded,”, Edmure said, only half in jest.
","['the Stone Mill', 'Edmure']",['edmure']
"Lothar gave a good-natured laugh.“Let us pray your marriage
ends as happily, my lord.”,
And may the gods protect us if it does not.Catelyn pressed her heels
into her horse, leaving her brother and Lame Lothar to each other’s
company.
","['Lothar', 'Catelyn', 'Lame Lothar']","['lothar', 'catelyn']"
"Lord Walder
might well construe the queen’s absence from the wedding as
another slight, yet her presence would have been a di�erent sort of
insult, salt in the old man’s wound.",['Walder'],['walder']
"It had been her who had insisted that Jeyne remain at Riverrun,
when Robb would sooner have kept her by his side.“Walder Frey has a sharp tongue
and a long memory,”, she had warned her son.","['Jeyne', 'Riverrun', 'Frey']","['jeyne', 'frey']"
"“I do not doubt that
you are strong enough to su�er an old man’s rebukes as the price of
his allegiance, but you have too much of your father in you to sit
there while he insults Jeyne to her face.”,
Robb could not deny the sense of that.",['Jeyne'],['jeyne']
"Yet all the same, he resents
me for it, Catelyn thought wearily.He misses Jeyne already, and some
part of him blames me for her absence, though he knows it was good
counsel.
","['Catelyn', 'Jeyne']","['catelyn', 'jeyne']"
"Robb had dispatched Jeyne’s uncle Rolph
Spicer to deliver young Martyn Lannister to the Golden Tooth the
very day he received Lord Tywin’s assent to the exchange of
captives.","['Jeyne', 'Rolph', 'Martyn Lannister', 'the Golden Tooth', 'Tywin']","['jeyne', 'rolph', 'martyn', 'tywin']"
"Of the six Westerlings who had come with her son from the Crag,
only one remained by his side; Ser Raynald, Jeyne’s brother, the
royal banner-bearer.It was deftly done.","['Crag', 'Ser Raynald', 'Jeyne’s']","['raynald', 'jeyne']"
"Her son was relieved of his fear for
Martyn’s safety, Galbart Glover was relieved to hear that his
brother Robett had been put on a ship at Duskendale, Ser Rolph had
important and honorable employment … and Grey Wind was at the
king’s side once more.","['Martyn', 'Galbart Glover', 'Robett', 'Duskendale, Ser Rolph', 'Grey Wind']","['martyn', 'galbart', 'robett', 'grey']"
"Lady Westerling had remained at Riverrun with her children;
Jeyne, her little sister Eleyna, and young Rollam, Robb’s squire,
who complained bitterly about being left.","['Lady Westerling', 'Jeyne', 'Eleyna', 'Rollam']","['jeyne', 'eleyna', 'rollam']"
"Where he belongs.
Yet that was wise as well.
Olyvar Frey had squired for Robb previously, and would doubtless
be present for his sister’s wedding; to parade his replacement before
him would be as unwise as it was unkind.",['Olyvar Frey'],['olyvar']
"As for Ser Raynald, he
was a cheerful young knight who swore that no insult of Walder
Frey’s could possibly provoke him.And let us pray that insults are all
we need to contend with.
","['Ser Raynald', 'Walder\nFrey’s']",['raynald']
"Catelyn had her fears on that score, though.Her lord father had
never trusted Walder Frey after the Trident, and she was ever
mindful of that.Queen Jeyne would be safest behind the high,
strong walls of Riverrun, with the Black�sh to protect her.","['Catelyn', 'Walder Frey', 'Trident', 'Queen Jeyne', 'Riverrun']","['catelyn', 'walder', 'queen']"
"Robb
had even created him a new title, Warden of the Southern Marches.
Ser Brynden would hold the Trident if any man could.
All the same, Catelyn would miss her uncle’s craggy face, and
Robb would miss his counsel.","['Warden of the Southern Marches', 'Trident', 'Catelyn']",['catelyn']
"Ser Brynden had played a part in
every victory her son had won.Galbart Glover had taken command
of the scouts and outriders in his place; a good man, loyal and
steady, but without the Black�sh’s brilliance.
",['Galbart Glover'],['galbart']
"Herds of sheep and goats
and scrawny cattle trailed behind, and then a little trail of footsore
camp followers.Even farther back was Robin Flint and the
rearguard.",['Robin Flint'],['robin']
"Aside from her
brother Edmure’s modest retinue of friends, the lords of the Trident
had remained to hold the riverlands while the king retook the
north.","['Edmure’s', 'Trident']",['edmure']
"There was no enemy in back of them for hundreds of
leagues, but Robb would take no chances.
Ahead awaited Edmure’s bride and Robb’s next battle … and
for me, two dead sons, an empty bed, and a castle full of ghosts.",['Edmure'],['edmure']
"It was
a cheerless prospect.Brienne, where are you?Bring my girls back to
me, Brienne.Bring them back safe.
The drizzle that had sent them o� turned into a soft steady rain
by midday, and continued well past nightfall.","['Brienne', 'Brienne']","['brienne', 'brienne']"
"The constant patter
made idle chatter more bother than it was worth, so men spoke
only when they had something to say, and that was seldom enough.
“We are stronger than we seem, my lady,”, Lady Maege Mormont
said as they rode.",['Lady Maege Mormont'],['maege']
"Catelyn had grown fond of Lady Maege and her
eldest daughter, Dacey; they were more understanding than most in
the matter of Jaime Lannister, she had found.","['Catelyn', 'Lady Maege', 'Dacey', 'Jaime Lannister']","['catelyn', 'maege', 'dacey', 'jaime']"
"The daughter was tall
and lean, the mother short and stout, but they dressed alike in mail
and leather, with the black bear of House Mormont on shield and
surcoat.",['House Mormont'],['mormont']
"“I have fought beside the Young Wolf in every battle,”, Dacey
Mormont said cheerfully.“He has not lost one yet.”,
No, but he has lost everything else, Catelyn thought, but it would
not do to say it aloud.","['Dacey\nMormont', 'Catelyn']",['catelyn']
"If Edmure and Roslin were happy in one another, if the
Late Lord Frey could be appeased and his power once more wedded
to Robb’s  …  Even then, what chance will we have, caught between
Lannister and Greyjoy?","['Roslin', 'Robb’s', 'Greyjoy']","['roslin', 'robb']"
"I must be stronger, she told herself.I must be strong for Robb.If
I despair, my grief will consume me.Everything would turn on this
marriage.It was a question Catelyn dared not dwell on,
though Robb dwelt on little else.",['Catelyn'],['catelyn']
"She saw how he studied his maps
whenever they made camp, searching for some plan that might win
back the north.
Her brother Edmure had other cares.“You don’t suppose all Lord
Walder’s daughters look like him, do you?”, he wondered, as he sat
",['Edmure'],['edmure']
"“With so many di�erent mothers, a few of the maids are bound to
turn up comely,”, said Ser Marq Piper, “but why should the old
wretch give you a pretty one?”,
“No reason at all,”, said Edmure in a glum tone.
",['Ser Marq Piper'],['marq']
"in his tall striped pavilion with Catelyn and his friends.
It was more than Catelyn could stand.“Cersei Lannister is
comely,”, she said sharply.“You’d be wiser to pray that Roslin is
strong and healthy, with a good head and a loyal heart.”, And with
that she left them.
","['Catelyn', 'Catelyn', 'Roslin']","['catelyn', 'catelyn', 'roslin']"
"Edmure did not take that well.The next day he avoided her
entirely on the march, preferring the company of Marq Piper,
Lymond Goodbrook, Patrek Mallister, and the young Vances.","['Marq Piper', 'Lymond Goodbrook', 'Patrek Mallister']","['marq', 'lymond', 'patrek']"
"They
do not scold him, except in jest, Catelyn told herself when they raced
by her that afternoon with nary a word.I have always been too hard
with Edmure, and now grief sharpens my every word.","['Catelyn', 'Edmure']","['catelyn', 'edmure']"
"She remembered her own childish disappointment, the
�rst time she had laid eyes on Eddard Stark.She had pictured him
as a younger version of his brother Brandon, but that was wrong.
","['Eddard Stark', 'Brandon']","['eddard', 'brandon']"
"He spoke
courteously enough, but beneath the words she sensed a coolness
that was all at odds with Brandon, whose mirths had been as wild as
his rages.",['Brandon'],['brandon']
"Ned was shorter and plainer of face, and so somber.Even when he took her maidenhood, their love had more
of duty to it than of passion.We made Robb that night, though; we
made a king together.",['Ned'],['ned']
"And after the war, at Winterfell, I had love enough
for any woman, once I found the good sweet heart beneath Ned’s solemn
face.There is no reason Edmure should not �nd the same, with his
Roslin.
","['Winterfell', 'Ned’s', 'Roslin']","['ned', 'roslin']"
"As the gods would have it, their route took them through the
Whispering Wood where Robb had won his �rst great victory.They
followed the course of the twisting stream on the �oor of that
pinched narrow valley, much as Jaime Lannister’s men had done
that fateful night.",['Jaime Lannister’s'],['jaime']
"It was warmer then, Catelyn remembered, the trees
were still green, and the stream did not over�ow its banks.Fallen leaves
choked the �ow now and lay in sodden snarls among the rocks and
",['Catelyn'],['catelyn']
"On the night
of the Whispering Wood, Ned was still alive in his cell beneath
Aegon’s High Hill, Bran and Rickon were safe behind the walls of
Winterfell.","['the Whispering Wood', 'Ned', 'Aegon', 'Rickon', 'Winterfell']","['ned', 'aegon', 'rickon']"
"If Theon had died in place of Lord Karstark’s sons, how much ill
would have been undone?
As they passed through the battleground, Catelyn glimpsed signs
of the carnage that had been; an overturned helm �lling with rain, a
splintered lance, the bones of a horse.","['Theon', 'Karstark', 'Catelyn']","['theon', 'catelyn']"
"And Theon Greyjoy fought at Robb’s side, and boasted of
how he had almost crossed swords with the Kingslayer.Would that he
had.Stone cairns had been raised
over some of the men who had fallen here, but scavengers had
already been at them.","['Theon Greyjoy', 'Kingslayer']",['theon']
"It made her wonder where Ned had come to rest.The silent
sisters had taken his bones north, escorted by Hallis Mollen and a
small honor guard.Had Ned ever reached Winterfell, to be interred
beside his brother Brandon in the dark crypts beneath the castle?","['Ned', 'Hallis Mollen', 'Winterfell', 'Brandon']","['ned', 'hallis', 'brandon']"
"Or
did the door slam shut at Moat Cailin before Hal and the sisters
could pass?
Thirty-�ve hundred riders wound their way along the valley �oor
through the heart of the Whispering Wood, but Catelyn Stark had
seldom felt lonelier.","['Moat Cailin before Hal', 'the Whispering Wood', 'Catelyn Stark']",['catelyn']
"Five days later, their scouts rode back to warn them that the
rising waters had washed out the wooden bridge at Fairmarket.
Galbart Glover and two of his bolder men had tried swimming their
mounts across the turbulent Blue Fork at Ramsford.","['Fairmarket', 'Galbart Glover', 'Blue Fork', 'Ramsford']","['galbart', 'blue']"
"Two of the
horses had been swept under and drowned, and one of the riders;
Glover himself managed to cling to a rock until they could pull him
in.“The river hasn’t run this high since spring,”, Edmure said.","['Glover', 'Edmure']","['glover', 'edmure']"
"“It’s
older and smaller, but if it still stands—”,
“It’s gone, my lady,”, Galbart Glover said.“Washed away even
before the one at Fairmarket.”,
Robb looked to Catelyn.","['Galbart Glover', 'Fairmarket']",['galbart']
"“If we cannot cross the Blue Fork, we’ll have to go around it,
through Sevenstreams and Hag’s Mire.”,
“Bogs and bad roads, or none at all,”, warned Edmure.","['the Blue Fork', 'Sevenstreams', 'Edmure']",['edmure']
"Even afoot, he should reach the Twins before us.”,
“And when you’ve joined his men to yours and seen my brother
married, what then?”, Catelyn asked him.
","['Twins', 'Catelyn']",['catelyn']
"“North.”, Robb scratched Grey Wind behind an ear.
“By the causeway?Against Moat Cailin?”,
He gave her an enigmatic smile.“That’s one way to go,”, he said,
and she knew from his tone that he would say no more.",['Grey Wind'],['grey']
"It was there that Catelyn found Robb, standing somber in the
gathering dusk with only Grey Wind beside him.The rain had
stopped for once, and he was bareheaded.","['Catelyn', 'Grey Wind']","['catelyn', 'grey']"
"“Does this castle have a
name?”, he asked quietly, when she came up to him.
Petyr was with us too … 
“There’s a song,”, he remembered.“ ‘Jenny of Oldstones, with the
�owers in her hair.’ ”,
“We’re all just songs in the end.","['Petyr', 'Oldstones']",['petyr']
"If we are lucky.”, She had played
at being Jenny that day, had even wound �owers in her hair.And
Petyr had pretended to be her Prince of Dragon�ies.Catelyn could
not have been more than twelve, Petyr just a boy.
","['Jenny', 'Petyr', 'Petyr']","['jenny', 'petyr', 'petyr']"
"“He ruled
from the Trident to the Neck, thousands of years before Jenny and
her prince, in the days when the kingdoms of the First Men were
falling one after the other before the onslaught of the Andals.","['Trident', 'Jenny', 'First Men', 'Andals']",['jenny']
"The
Hammer of Justice, they called him.He fought a hundred battles
“He died in his hundredth battle, when seven Andal
kings joined forces against him.The �fth Tristifer was not his equal,
and soon the kingdom was lost, and then the castle, and last of all
the line.",['Hammer of Justice'],['hammer']
"“I had hoped to leave Jeyne with child  …  we tried often
enough, but I’m not certain …”,
“It does not always happen the �rst time.”, Though it did with you.
",['Jeyne'],['jeyne']
"By
law Sansa is next in line of succession, so Winterfell and the north
would pass to her.”, His mouth tightened.“To her, and her lord
husband.Tyrion Lannister.","['Sansa', 'Winterfell', 'Tyrion Lannister']","['sansa', 'tyrion']"
"I cannot allow that.I will not allow that.
That dwarf must never have the north.”,
“No,”, Catelyn agreed.“You must name another heir, until such
time as Jeyne gives you a son.”, She considered a moment.","['Catelyn', 'Jeyne']","['catelyn', 'jeyne']"
"“Your
father’s father had no siblings, but his father had a sister who
married a younger son of Lord Raymar Royce, of the junior branch.
They had three daughters, all of whom wed Vale lordlings.",['Raymar Royce'],['raymar']
"A
Waynwood and a Corbray, for certain.The youngest  …  it might
have been a Templeton, but …”,
“Mother.”, There was a sharpness in Robb’s tone.“You forget.","['Corbray', 'Templeton']",['corbray']
"“A Snow is not a Stark.”,
“Jon’s more a Stark than some lordlings from the Vale who have
never so much as set eyes on Winterfell.”,
“Jon is a brother of the Night’s Watch, sworn to take no wife and
hold no lands.","['Stark', 'Stark', 'Vale', 'Winterfell', 'Jon', 'the Night’s Watch']",['jon']
"That did not stop the
Lannisters from stripping the white cloaks from Ser Barristan Selmy
and Ser Boros Blount when they had no more use for them.If I send
","['Ser Barristan Selmy', 'Ser Boros Blount']","['barristan', 'boros']"
"the Watch a hundred men in Jon’s place, I’ll wager they �nd some
way to release him from his vows.”,
He is set on this.Catelyn knew how stubborn her son could be.",['Jon'],['jon']
"“Yes, Aegon the Fourth legitimized
all his bastards on his deathbed.And how much pain, grief, war,
and murder grew from that?I know you trust Jon.But can you trust
his sons?","['Aegon', 'Fourth', 'Jon']","['aegon', 'jon']"
"Or their sons?The Blackfyre pretenders troubled the
Targaryens for �ve generations, until Barristan the Bold slew the
last of them on the Stepstones.If you make Jon legitimate, there is
no way to turn him bastard again.","['sons?The Blackfyre', 'Targaryens', 'Barristan', 'Bold', 'Stepstones', 'Jon']","['barristan', 'jon']"
"any
sons you may have by Jeyne will never be safe.”,
“Jon would never harm a son of mine.”,
“No more than Theon Greyjoy would harm Bran or Rickon?”,
Grey Wind leapt up atop King Tristifer’s crypt, his teeth bared.
","['Jeyne', 'Jon', 'Theon Greyjoy', 'Bran or Rickon', 'Grey Wind', 'King Tristifer’s']","['jeyne', 'jon', 'theon', 'grey', 'tristifer']"
"Should he wed and breed,Robb’s own face was cold.“That is as cruel as it is unfair.Jon is no
Theon.”,
“So you pray.Have you considered your sisters?What of their
rights?",['Jon'],['jon']
"I agree that the north must not be permitted to pass to the
Imp, but what of Arya?By law, she comes after Sansa … your own
sister, trueborn …”,
“…  and dead.",['Sansa'],['sansa']
"No one has seen or heard of Arya since they cut
Father’s head o�.Why do you lie to yourself?Arya’s gone, the same
as Bran and Rickon, and they’ll kill Sansa too once the dwarf gets a
child from her.","['Arya', 'Bran and Rickon']",['arya']
"Jon is the only brother that remains to me.Should I
die without issue, I want him to succeed me as King in the North.I
had hoped you would support my choice.”,
“I cannot,”, she said.","['Jon', 'North']",['jon']
"In the days that followed, Robb was everywhere and anywhere;
riding at the head of the van with the Greatjon, scouting with Grey
Wind, racing back to Robin Flint and the rearguard.","['Greatjon', 'Grey\nWind', 'Robin Flint']",['robin']
"Men said
proudly that the Young Wolf was the �rst to rise each dawn and the
last to sleep at night, but Catelyn wondered whether he was
sleeping at all.","['Wolf', 'Catelyn']",['catelyn']
"He grows as lean and hungry as his direwolf.
“My lady,”, Maege Mormont said to her one morning as they rode
through a steady rain, “you seem so somber.",['Maege Mormont'],['maege']
"Is aught amiss?”,
My lord husband is dead, as is my father.What could possibly be
amiss?That was more truth than Lady Maege would wish to hear,
however.",['Lady Maege'],['maege']
"But
this rain beats us down.The banners hang limp and sodden, and the
men huddle under their cloaks and scarcely speak to one another.
Only an evil rain would chill our hearts when most we need them to
burn hot.”,
Dacey Mormont looked up at the sky.",['Dacey Mormont'],['dacey']
"“I would sooner have water
raining down on me than arrows.”,
Catelyn smiled despite herself.“You are braver than I am, I fear.
Are all your Bear Island women such warriors?”,
“She-bears, aye,”, said Lady Maege.","['Catelyn', 'Bear Island', 'Lady Maege']","['catelyn', 'maege']"
"The wives they left behind had to defend themselves and
their children, or else be carried o�.”,
“There’s a carving on our gate,”, said Dacey.“A woman in a
bearskin, with a child in one arm suckling at her breast.",['Dacey'],['dacey']
"In the other
hand she holds a battleaxe.She’s no proper lady, that one, but I
always loved her.”,
“My nephew Jorah brought home a proper lady once,”, said Lady
Maege.","['Jorah', 'Lady\nMaege']",['jorah']
"“He won her in a tourney.How she hated that carving.”,
“Aye, and all the rest,”, said Dacey.“She had hair like spun gold,
that Lynesse.Skin like cream.","['Dacey', 'Lynesse']","['dacey', 'lynesse']"
"But her soft hands were never made
for axes.”,
“Nor her teats for giving suck,”, her mother said bluntly.
Catelyn knew of whom they spoke; Jorah Mormont had brought
his second wife to Winterfell for feasts, and once they had guested
for a fortnight.","['Jorah Mormont', 'second', 'Winterfell']",['jorah']
"She remembered how young the Lady Lynesse had
been, how fair, and how unhappy.One night, after several cups of
wine, she had confessed to Catelyn that the north was no place for a
Hightower of Oldtown.","['the Lady Lynesse', 'Catelyn', 'Hightower of Oldtown']","['catelyn', 'hightower']"
"Winterfell and Ned, Bran and Rickon,
Sansa, Arya, all gone.Only Robb remains.Had there been too much of
Lynesse Hightower in her after all, and too little of the Starks?
","['Winterfell', 'Ned, Bran and Rickon', 'Sansa, Arya', 'Lynesse Hightower', 'Starks']",['lynesse']
"Half the wayns had to be abandoned to the muck, their loads
distributed amongst mules and draft horses.
Lord Jason Mallister caught up with them amidst the bogs of
Hag’s Mire.","['Jason Mallister', 'Hag’s Mire']",['jason']
"There was more than an hour of daylight remaining
when he rode up with his column, but Robb called a halt at once,
and Ser Raynald Westerling came to escort Catelyn to the king’s
tent.","['Ser Raynald Westerling', 'Catelyn']","['raynald', 'catelyn']"
"She found her son seated beside a brazier, a map across his lap.
Grey Wind slept at his feet.The Greatjon was with him, along with
Galbart Glover, Maege Mormont, Edmure, and a man that Catelyn
","['Grey Wind', 'Greatjon', 'Galbart Glover', 'Maege Mormont, Edmure', 'Catelyn']","['grey', 'galbart', 'maege', 'catelyn']"
"Jason Mallister rose to o�er Catelyn his seat.“Lady Stark, it is ever a
pleasure.I bring good tidings, I hope.”,
“We are in sore need of some, my lord.”, She sat, listening to the
rain patter down noisily against the canvas overhead.
","['Jason Mallister', 'Stark']",['jason']
"Robb waited for Ser Raynald to close the tent �ap.“The gods
have heard our prayers, my lords.Lord Jason has brought us the
captain of the Myraham, a merchanter out of Oldtown.","['Ser Raynald', 'Jason', 'Myraham', 'Oldtown']","['raynald', 'jason']"
"The ironmen
kept me there more’n half a year, they did.King Balon’s command.
Only, well, the long and the short of it is, he’s dead.”,
“Balon Greyjoy?”, Catelyn’s heart skipped a beat.","['King Balon’s', 'Catelyn']","['balon', 'catelyn']"
"“You are telling
us that Balon Greyjoy is dead?”,
The shabby little captain nodded.“You know how Pyke’s built on
a headland, and part on rocks and islands o� the shore, with bridges
between?","['Balon Greyjoy', 'Pyke']",['balon']
"The way I heard it in Lordsport, there was a blow coming
in from the west, rain and thunder, and old King Balon was crossing
one of them bridges when the wind got hold of it and just tore the
thing to pieces.","['Lordsport', 'King Balon']",['balon']
"“Aye, but that’s not all of it, no!”, He
leaned forward.“The brother’s back.”,
“Victarion?”, asked Galbart Glover, surprised.
“Euron.Crow’s Eye, they call him, as black a pirate as ever raised
a sail.","['Galbart Glover', 'Euron', 'Crow’s Eye']","['galbart', 'euron']"
"He’s been gone for years, but Lord Balon was no sooner cold
than there he was, sailing into Lordsport in his Silence.Black sails
and a red hull, and crewed by mutes.","['Balon', 'Lordsport']",['balon']
"Lord Jason will take you
back to your ship when we are done.Pray wait outside.”,
“That I will, Your Grace.That I will.”,
No sooner had he left the king’s pavilion than the Greatjon began
to laugh, but Robb silenced him with a look.","['Jason', 'Grace', 'Greatjon']",['jason']
"“Euron Greyjoy is no
man’s notion of a king, if half of what Theon said of him was true.
Theon is the rightful heir, unless he’s dead  …  but Victarion
commands the Iron Fleet.","['Euron Greyjoy', 'Theon', 'Victarion', 'the Iron Fleet']","['euron', 'theon', 'victarion']"
"I can’t believe he would remain at Moat
Cailin while Euron Crow’s Eye holds the Seastone Chair.He has to
go back.”,
“There’s a daughter as well,”, Galbart Glover reminded him.","['Cailin', 'Euron Crow’s Eye', 'the Seastone Chair', 'Galbart Glover']","['euron', 'galbart']"
"“The
one who holds Deepwood Motte, and Robett’s wife and child.”,
“If she stays at Deepwood Motte that’s all she can hope to hold,”,
said Robb.“What’s true for the brothers is even more true for her.
","['Deepwood Motte', 'Robett', 'Deepwood Motte']",['robett']
"She will need to sail home to oust Euron and press her own claim.”,
Her son turned to Lord Jason Mallister.“You have a �eet at
Seagard?”,
“A �eet, Your Grace?","['Euron', 'Jason Mallister', 'Seagard', 'Grace']","['euron', 'jason']"
"My lord, I need two of your longships to sail around the
Cape of Eagles and up the Neck to Greywater Watch.”,
Lord Jason hesitated.“A dozen streams drain the wetwood, all
shallow, silty, and uncharted.","['Neck', 'Greywater Watch', 'Jason', 'silty']",['jason']
"How are my ships to �nd it?”,
“Go upriver �ying my banner.The crannogmen will �nd you.I
want two ships to double the chances of my message reaching
Howland Reed.",['Howland Reed'],['howland']
"Lady Maege shall go on one, Galbart on the
second.”, He turned to the two he’d named.If
that happens, you must tell them that you were sailing for the
north.","['Lady Maege', 'Galbart', 'second']","['maege', 'galbart']"
"Lord Balon knew that,
which is why he sent his brother Victarion there with the hard heart
of the Greyjoy strength.”,
“Succession squabbles or no, the ironborn are not such fools as to
abandon Moat Cailin,”, said Lady Maege.
","['Victarion', 'Greyjoy', 'Moat Cailin', 'Lady Maege']","['victarion', 'maege']"
"He will need such men to speak for him if he
hopes to sit the Seastone Chair.”,
“You cannot mean to attack up the causeway, Your Grace,”, said
Galbart Glover.","['the Seastone Chair', 'Grace', 'Galbart Glover']",['galbart']
"“Roose Bolton will have the rearguard, while I command the
center.Greatjon, you shall lead the van against Moat Cailin.Your
attack must be so �erce that the ironborn have no leisure to wonder
if anyone is creeping down on them from the north.”","['Roose Bolton', 'Greatjon', 'Moat Cailin']",['roose']
"“That’s a gift I should be glad to have,”, said Robb.
Edmure was frowning.“Tell Howland Reed that
he is to send guides to me, two days after I have started up the
causeway.",['Howland Reed'],['howland']
"If we move swiftly once my uncle’s wed, we can all be in
position by year’s end.“I like it well.”,
Galbart Glover rubbed his mouth.“There are risks.If the
crannogmen should fail you …”,
“We will be no worse than before.",['Galbart Glover'],['galbart']
"But they will not fail.My
father knew the worth of Howland Reed.”, Robb rolled up the map,
and only then looked at Catelyn.“Mother.”,
She tensed.“Do you have some part in this for me?”,
“Your part is to stay safe.",['Howland Reed'],['howland']
"You will be comfortable there, I know.”,
Is this my punishment for opposing him about Jon Snow?Or for being
a woman, and worse, a mother?It took her a moment to realize that
they were all watching her.",['Jon'],['jon']
"“Seagard will be brightened by your presence, Lady Catelyn,”,
said Lord Jason Mallister.
“You would make me a prisoner,”, she said.
“An honored guest,”, Lord Jason insisted.
","['Lady Catelyn', 'Jason Mallister', 'Jason']","['catelyn', 'jason', 'jason']"
"“I mean no o�ense to Lord Jason,”, she
said sti�y, “but if I cannot continue on with you, I would sooner
return to Riverrun.”,
“I left my wife at Riverrun.","['Jason', 'Riverrun', 'Riverrun']",['jason']
"Catelyn turned to her son.I want my mother elsewhere.If you
keep all your treasures in one purse, you only make it easier for
those who would rob you.After the wedding, you shall go to
Seagard, that is my royal command.”, Robb stood, and as quick as
that, her fate was settled.","['Catelyn', 'Seagard']",['catelyn']
"He picked up a sheet of parchment.“One
more matter.Lord Balon has left chaos in his wake, we hope.I
would not do the same.Yet I have no son as yet, my brothers Bran
and Rickon are dead, and my sister is wed to a Lannister.","['Balon', 'Bran\nand', 'Rickon', 'Lannister']","['balon', 'rickon']"
