sentence,entities,character
"My lady?What if my lady did go home?My
other lady, I mean.Ser.Lady Sansa.”,
“They burned her home.”,
“Still.That’s where her gods are.And gods can’t die.”,
Gods cannot die, but girls can.",['Lady Sansa'],['sansa']
"“Timeon was a cruel man and a
murderer, but I do not think he lied about the Hound.We cannot go
north until we know for certain.There will be other ships.”,
","['Timeon', 'Hound']",['timeon']
"She was listing badly, having lost her mast and half her crew in a
storm, but her master did not have the coin he needed to re�t her,
so he was glad to take a few pennies from Brienne and allow her
and Pod to share an empty cabin.
",['Brienne'],['brienne']
"Thrice Brienne woke.Once when the
rain began, and once at a creak that made her think Nimble Dick
was creeping in to kill her.The second time, she woke with knife in
hand, but it was nothing.","['Thrice Brienne', 'Dick', 'second']",['dick']
"She cut them all to
bloody ribbons, yet still they swarmed around her  …  Shagwell,
Timeon, and Pyg, aye, but Randyll Tarly too, and Vargo Hoat, and
Red Ronnet Connington.","['Shagwell', 'Timeon', 'Randyll Tarly', 'Vargo Hoat', 'Red Ronnet Connington']","['shagwell', 'timeon', 'randyll', 'vargo', 'red']"
"From time to time she heard the sound of distant
thunder, and thought of the Braavosi ship that had sailed upon the
evening tide.
The woman squinted at Brienne as she was putting the water
on to boil.","['Braavosi', 'Brienne']","['braavosi', 'brienne']"
"“You’re the big one went o� with Nimble Dick.I
remember.He cheat you?”,
“No.”,
“Rape you?”,
“No.”,
“Steal your horse?”,
“No.He was slain by outlaws.”,
“Outlaws?”, The woman seemed more curious than upset.",['Dick'],['dick']
"“I
always �gured Dick would hang, or get sent o� to that Wall.”,
They ate the fried bread and half the sausages.Podrick Payne
washed his down with wine-�avored water whilst Brienne nursed a
cup of watered wine and wondered why she’d come.","['Dick', 'Podrick Payne', 'Brienne']","['dick', 'podrick', 'brienne']"
"Hyle Hunt was
no true knight.His honest face was just a mummer’s mask.I do not
need his help, I do not need his protection, and I do not need him, she
told herself.",['Hyle Hunt'],['hyle']
"“My lady.
Podrick.”, He glanced at the cups and plates and the half-eaten
sausages cooling in a puddle of grease, and said, “Gods, I hope you
did not eat the food here.”,
“What we ate is no concern of yours,”, Brienne said.","['Podrick', 'Brienne']","['podrick', 'brienne']"
"He is probably not even coming.Telling me to meet him
here was just another jape.
She was getting up to go when Ser Hyle arrived.“Did you �nd
your cousin?",['Ser Hyle'],['hyle']
"Westeros has lost its charm for him, it would seem.At
Saltpans he was looking for a ship.”, Ser Hyle drew a roll of
sheepskin from his boot, pushed the sausages aside, and unrolled it.
","['Westeros', 'Saltpans', 'Ser Hyle']",['hyle']
"Alyn is certain of that.Dondarrion’s men are looking
for him too.They have put out word that they mean to hang him
for what he did at Saltpans.They had no part of that.","['Alyn', 'Saltpans']",['alyn']
"Lord Randyll
is putting it about that they did in hopes of turning the commons
against Beric and his brotherhood.He will never take the lightning
lord so long as the smallfolk are protecting him.",['Beric'],['beric']
"Supposedly she was hanged by the Freys, but
Dondarrion kissed her and brought her back to life, and now she
cannot die, no more than he can.”, Brienne considered the map.","['Freys', 'Brienne']",['brienne']
"“If
Clegane was last seen at Saltpans, that would be the place to �nd
his trail.”,
“There is no one left at Saltpans but an old knight hiding in his
castle, Alyn said.”,
“Still, it would be a place to start.”,
“There’s a man,”, Ser Hyle said.","['Clegane', 'Saltpans', 'Saltpans', 'Alyn', 'Ser Hyle']","['clegane', 'alyn', 'hyle']"
"Meribald, his name is.River-
born and river-bred and he’s served here all his life.He’s departing
on the morrow to make his circuit, and he always calls at Saltpans.
","['Meribald', 'Saltpans']",['meribald']
"We should go with him.”,
Brienne looked up sharply.“We?”,
“I am going with you.”,
“You’re not.”,
“Well, I’m going with Septon Meribald to Saltpans.You and
Podrick can go wherever you bloody well like.”,
“Did Lord Randyll command you to follow me again?”,
“He commanded me to stay away from you.","['Brienne', 'Septon Meribald', 'Saltpans', 'Podrick']","['brienne', 'septon', 'podrick']"
"It was a queer procession: Ser Hyle on a chestnut courser and
Brienne on her tall grey mare, Podrick Payne astride his swayback
stot, and Septon Meribald walking beside them with his
quartersta�, leading a small donkey and a large dog.","['Ser Hyle', 'Brienne', 'Podrick Payne', 'Septon Meribald']","['hyle', 'brienne', 'podrick', 'septon']"
"The donkey
carried such a heavy load that Brienne was half afraid its back
would break.“Food for the poor and hungry of the riverlands,”,
Septon Meribald told them at the gates of Maidenpool.","['Brienne', 'Septon Meribald', 'Maidenpool']","['brienne', 'septon']"
"I got these from a sailor, and I
fear they will be the last I’ll taste till spring.”,
Meribald was a septon without a sept, only one step up from a
begging brother in the hierarchy of the Faith.","['Meribald', 'Faith']",['meribald']
"Those he visited were
expected to feed and shelter him, but most were as poor as he was,
so Meribald could not linger in one place too long without causing
hardship to his hosts.",['Meribald'],['meribald']
"“There are many �ne hedges in
the riverlands,”, Meribald said.“The old ones are the best.There’s
nothing beats a hundred-year-old hedge.He had a
seamed, windburnt face, a shock of thick grey hair, wrinkles at the
corners of his eyes.",['Meribald'],['meribald']
"beneath the nails,and he had the biggest feet that Brienne had ever
seen, bare and black and hard as horn.
“I have not worn a shoe in twenty years,”, he told Brienne.","['Brienne', 'Brienne']","['brienne', 'brienne']"
"“The
�rst year, I had more blisters than I had toes, and my soles would
bleed like pigs whenever I trod on a hard stone, but I prayed and
the Cobbler Above turned my skin to leather.”,
“There is no cobbler above,”, Podrick protested.
",['Podrick'],['podrick']
"“There is, lad … though you may call him by another name.Tell
me, which of the seven gods do you love best?”,
“The Warrior,”, said Podrick without a moment’s hesitation.
",['Podrick'],['podrick']
"so, my lady, and you are
right to point it out, but the mystery of the Seven Who Are One is
not easy for simple folk to grasp, and I am nothing if not simple, so
I speak of seven gods.”, Meribald turned back to Podrick.","['Meribald', 'Podrick']","['meribald', 'podrick']"
"Brienne cleared her throat.“At Evenfall my father’s septon always
said that there was but one god.”,
“One god with seven aspects.That’s“I have
never known a boy who did not love the Warrior.","['Brienne', 'Warrior']",['brienne']
",
“The gods are good,”, Ser Hyle said in a dry voice, “but why
trouble them, when you might just have kept your shoes?”,
“Going barefoot was my penance.",['Ser Hyle'],['hyle']
"It shames me to think of all the
maidens I de�owered.”,
Brienne shifted in the saddle uncomfortably, thinking back to the
camp below the walls of Highgarden and the wager Ser Hyle and
the others had made to see who could bed her �rst.
","['Brienne', 'Highgarden']",['brienne']
"Star.The Maiden’s Book worked best.Oh, I was a wicked man,
before I threw away my shoes.“We’re looking for a maiden,”, con�ded Podrick Payne.“A
highborn girl of three-and-ten, with auburn hair.”,
“I had understood that you were seeking outlaws.”","['The Maiden’s Book', 'Podrick Payne']",['podrick']
",
“Them too,”, Podrick admitted.
“Most travelers do all they can to avoid such men,”, said Septon
Meribald, “yet you would seek them out.”,
“We only seek one outlaw,”, Brienne said.","['Podrick', 'Septon\nMeribald', 'Brienne']","['podrick', 'brienne']"
"What would
good folk want with such a creature?”,
“The maid that Podrick spoke of may be with him.”,
“Truly?Then we must pray for the poor girl.”,
And for me, thought Brienne, a prayer for me as well.","['Podrick', 'Brienne']","['podrick', 'brienne']"
"Ask the Crone
to raise her lamp and lead me to the Lady Sansa, and the Warrior to give
strength to my arm so that I might defend her.She did not say the
words aloud, though; not where Hyle Hunt might hear her and
mock her for her woman’s weakness.
","['Crone', 'the Lady Sansa', 'Hyle Hunt']",['hyle']
"They did not take the main
road west, the road that Brienne had once ridden with Ser Jaime
when they came the other way to �nd Maidenpool sacked and full
of corpses.","['Brienne', '�nd Maidenpool']",['brienne']
"Instead they struck o� toward the northwest, following
the shore of the Bay of Crabs on a crooked track so small that it did
not appear on either of Ser Hyle’s precious sheepskin maps.","['the Bay of Crabs', 'Ser Hyle’s']",['hyle']
"With Septon Meribald afoot and his donkey bearing such a heavy
load, the going was slow all that day.The
steep hills, black bogs, and piney woods of Crackclaw Point were
nowhere to be found this side of Maidenpool.","['Septon Meribald', 'Crackclaw Point', 'Maidenpool']",['septon']
"appear again a mile farther on; without Meribald, Brienne knew,
they surely would have lost their way.The ground was often soft,
so in places the septon would walk ahead, tapping with his
quartersta� to make certain of the footing.","['Meribald', 'Brienne']","['meribald', 'brienne']"
"No land could have been more di�erent from Tarth, with its
mountains and waterfalls, its high meadows and shadowed vales,
yet this place had its own beauty, Brienne thought.",['Brienne'],['brienne']
"There were no trees for
leagues around, just sea and sky and sand.
Once a fox crossed their path, and set
Meribald’s dog to barking wildly.
And there were people too.",['Meribald’s'],['meribald']
"They seemed a shy folk for the
most part, but near midday the dog began to bark again, and three
women emerged from the reeds to give Meribald a woven basket
full of clams.",['Meribald'],['meribald']
"When Meribald took them o� to hear their sins, Ser Hyle chuckled,
and said, “It would seem the gods walk with us  …  at least the
Maiden, the Mother, and the Crone.”, Podrick looked so astonished
that Brienne had to tell him no, they were only three marsh women.
","['Meribald', 'Ser Hyle', 'Maiden', 'Mother', 'Crone', 'Podrick', 'Brienne']","['meribald', 'hyle', 'mother', 'podrick', 'brienne']"
"“And yet they know the gods,”, said Brienne.“That is your work, I
think.How long have you walked the riverlands?”,
“It will be forty years soon,”, the septon said, and his dog gave a
loud bark.",['Brienne'],['brienne']
"“It must
make for a lonely life, septon.”,
“The Seven are always with me,”, said Meribald, “and I have my
faithful servant, and Dog.”,
“Does your dog have a name?”, asked Podrick Payne.
","['septon', 'Meribald', 'Podrick Payne']","['septon', 'meribald', 'podrick']"
"A prickle of suspicion made
Brienne wonder just how well Ser Hyle knew this man.“He must,”, said Meribald, “but he is not my dog.Not him.”,
The dog barked and wagged his tail.","['Brienne', 'Ser Hyle', 'Meribald']","['brienne', 'hyle', 'meribald']"
"He was a huge, shaggy
creature, ten stone of dog at least, but friendly.
“Who does he belong to?”, asked Podrick.
“Why, to himself, and to the Seven.As to his name, he has not
told me what it is.",['Podrick'],['podrick']
"I call him Dog.”,
“Oh.”, Podrick did not know what to make of a dog named Dog,
plainly.The boy chewed on that a while, then said, “I used to have
a dog when I was little.","['Podrick', 'Dog']",['podrick']
"In all my years the biggest pack I ever saw had fewer than
a dozen wolves in it, but the great pack that prowls along the
Trident now numbers in the hundreds.”,
“Have you come on them yourself?”, Ser Hyle asked.
","['Trident', 'Ser Hyle']",['hyle']
"“Now you’ve done it, septon.Poor
Podrick’s eyes are big as boiled eggs.”,
“They’re not,”, said Podrick, indignant.Dog barked.
That night they made a cold camp in the dunes.","['septon', 'Podrick']","['septon', 'podrick']"
"Brienne sent
Podrick walking by the shore to �nd some driftwood for a �re, but
he came back empty-handed, with mud up to his knees.“The tide’s
out, ser.","['Brienne', 'Podrick']","['brienne', 'podrick']"
"My lady.There’s no water, only mud�ats.”,
“Stay o� the mud, child,”, counseled Septon Meribald.“The mud is
not fond of strangers.If you walk in the wrong place, it will open
up and swallow you.”",['Septon Meribald'],['septon']
",
“It’s only mud,”, insisted Podrick.
“Until it �lls your mouth and starts creeping up your nose.Then
it’s death.”, He smiled to take the chill o� his words.",['Podrick'],['podrick']
"“Wipe o� that
mud and have a slice of orange, lad.”,
The next day was more of the same.Dog led the way, sni�ng at every clump of reeds and
stopping every now and then to piss on one; he seemed to know the
road as well as Meribald.",['Meribald'],['meribald']
"The men were out �shing in their coracles, but the women
and young boys clambered down dangling rope ladders and
gathered around Septon Meribald to pray.",['Septon Meribald'],['septon']
"The villagers say they’ve seen three
broken men skulking round the dunes, west of the old watchtower.”,
“Only three?”, Ser Hyle smiled.“Three is honey to our
swordswench.",['Ser Hyle'],['hyle']
"Invite them to come with us to the Quiet Isle.”,
“That’s as good as inviting them to slit our throats as we sleep,”,
Hyle Hunt replied.“Lord Randyll has better ways to deal with
broken men—steel and hempen rope.”,
“Ser?","['the Quiet Isle', 'Hyle Hunt', 'Randyll']","['hyle', 'randyll']"
"My lady?”, said Podrick.“Is a broken man an outlaw?”,
“More or less,”, Brienne answered.
Septon Meribald disagreed.“More less than more.There are
many sorts of outlaws, just as there are many sorts of birds.","['Podrick', 'Brienne', 'Septon Meribald']","['podrick', 'brienne', 'septon']"
"In times like these, the traveler must beware of broken men,
and fear them … but he should pity them as well.”,
When Meribald was �nished a profound silence fell upon their
little band.",['Meribald'],['meribald']
"Lady Brienne is not
wrong.Brienne could hear the wind rustling through a clump of
pussywillows, and farther o� the faint cry of a loon.She could hear
Dog panting softly as he loped along beside the septon and his
donkey, tongue lolling from his mouth.","['Lady Brienne', 'Brienne']","['brienne', 'brienne']"
"The quiet stretched and
stretched, until �nally she said, “How old were you when they
marched you o� to war?”,
“Why, no older than your boy,”, Meribald replied.",['Meribald'],['meribald']
"“Too young for
such, in truth, but my brothers were all going, and I would not be
left behind.Willam said I could be his squire, though Will was no
knight, only a potboy armed with a kitchen knife","['Willam', 'Will']","['willam', 'will']"
"he’d stolen from
the inn.He died upon the Stepstones, and never struck a blow.It
was fever did for him, and for my brother Robin.Owen died from a
mace that split his head apart, and his friend Jon Pox was hanged
for rape.”,
“The War of the Ninepenny Kings?”, asked Hyle Hunt.
","['Stepstones', 'Robin', 'Owen', 'Jon Pox', 'Hyle Hunt']","['robin', 'owen', 'jon', 'hyle']"
"“So they called it, though I never saw a king, nor earned a penny.
It was a war, though.That it was.”,
SAMWELL
Sam stood before the window, rocking nervously as he watched the
last light of the sun vanish behind a row of sharp-peaked rooftops.
","['a penny', 'SAMWELL']",['samwell']
"“He promised
he’d be back,”, Sam said.“You heard him too.”,
Gilly looked at him with eyes red-rimmed and pu�y. Her hair
hung about her face, unwashed and tangled.","['Sam', 'pu�y. Her']",['sam']
"He likes it where the wine is, and the smiles.”,
Yes, thought Sam, and the wine is everywhere but here.Braavos was
full of inns, alehouses, and brothels.",['Sam'],['sam']
"And if Dareon preferred a �re
and a cup of mulled wine to stale bread and the company of a
weeping woman, a fat craven, and a sick old man, who could blame
him?",['Dareon'],['dareon']
"He was trying to write a song
about one courtesan, a woman called the Moonshadow who had
heard him singing beside the Moon Pool and rewarded him with a
kiss.","['Moonshadow', 'the Moon Pool']",['moonshadow']
"Night belonged to the bravos and the
courtesans.Dareon’s new friends, Sam thought bitterly.They were all
the singer could talk about of late.“You should have asked her for silver,”, Sam had said.","['Sam', 'Sam']","['sam', 'sam']"
"He was supposed to be singing about the
Wall and the valor of the Night’s Watch.Jon had hoped that
perhaps his songs might persuade a few young men to take the
black.","['the Night’s Watch', 'Jon']",['jon']
"“All that weeping makes me want to slap her,”, he complained,
“and I can scarce sleep for her sobbing.”,
You would weep as well if you had a son and lost him, Sam almost
said.",['Sam'],['sam']
"Then the child
would begin to wail, Dareon would shout at him to be quiet, Gilly
would weep, and the singer would storm out and not return for
days.He could not blame Gilly for her grief.","['Dareon', 'Gilly']","['dareon', 'gilly']"
"Instead, he blamed Jon
Snow and wondered when Jon’s heart had turned to stone.Once he
asked Maester Aemon that very question, when Gilly was down at
the canal fetching water for them.","['Jon\nSnow', 'Jon', 'Maester Aemon', 'Gilly']","['jon', 'gilly']"
"“When you raised him up to be
the lord commander,”, the old man answered.
Even now, rotting here in this cold room beneath the eaves, part
of Sam did not want to believe that Jon had done what Maester
Aemon thought.","['Sam', 'Jon', 'Maester\nAemon']","['sam', 'jon']"
"He was afraid of the
answer he might get.I am still a craven, Jon.No matter where he
went in this wide world, his fears went with him.
A hollow rumbling echoed o� the roofs of Braavos, like the sound
of distant thunder; the Titan, sounding nightfall from across the
lagoon.","['Jon', 'Titan']",['jon']
"The noise was loud enough to wake the babe, and his
sudden wail woke Maester Aemon.As Gilly went to give the boy
the breast, the old man’s eyes opened, and he stirred feebly in his
narrow bed.","['Maester Aemon', 'Gilly']",['gilly']
"Some days he would lose his way when saying
something and begin to ramble on about his father or his brother.
He is one hundred and two, Sam reminded himself, but he had been
just as old at Castle Black and his wits had never wandered there.
","['Sam', 'Castle Black']",['sam']
"“It’s me,”, he had to say.“Samwell Tarly.Your steward.”,
“Sam.”, Maester Aemon licked his lips, and blinked.“Yes.And this
is Braavos.Forgive me, Sam.Is morning come?”,
“No.”","['Maester Aemon', 'Sam']",['sam']
", Sam felt the old man’s brow.His skin was damp with
sweat, cool and clammy to the touch, his every breath a soft
wheeze.“It’s night, maester.You’ve been asleep.”,
“Too long.",['Sam'],['sam']
"It’s cold in here.”,
“We have no wood,”, Sam told him, “and the innkeep will not give
us more unless we have the coin.”, It was the fourth or �fth time
they’d had this same conversation.","['Sam', 'fourth']",['sam']
"I should have used our coin for
wood, Sam chided himself every time.I should have had the sense to
keep him warm.
All that the silver bought him
was half a �ask of dreamwine.",['Sam'],['sam']
"“This may help gentle his passing,”,
the Braavosi had said, not unkindly.When Sam asked if there wasn’t
any more that he could do, he shook his head.“Ointments I have,
potions and infusions, tinctures and venoms and poultices.","['Braavosi', 'Sam']","['braavosi', 'sam']"
"They’d still had a fat bag of silver
then, so Dareon had asked for the inn’s biggest bed.The one they’d
gotten was large enough to sleep eight, so the innkeep insisted on
charging them for that many.
",['Dareon'],['dareon']
"“On the morrow we can go to the docks,”, Sam promised.“You
can ask about and �nd which ship is departing next for Oldtown.”,
Even in autumn, Braavos was still a busy port.","['Sam', 'Oldtown']",['sam']
"“Oldtown,”, Maester Aemon wheezed.“Yes.I dreamt of Oldtown,
Sam.I was young again and my brother Egg was with me, with that
big knight he served.We were drinking in the old inn where they
make the fearsomely strong cider.”, He tried to rise again, but the
e�ort proved too much for him.","['Maester Aemon', 'Oldtown', 'Sam', 'Egg']",['sam']
"After a moment he settled back.
“The ships,”, he said again.“We will �nd our answer there.About
the dragons.I need to know.”,
No, thought Sam, it’s food and warmth you need, a full belly and a
hot �re crackling in the hearth.",['Sam'],['sam']
"“Are you hungry, maester?We have
some bread left, and a bit of cheese.”,
“Not just now, Sam.Later, when I’m feeling stronger.”,
“How will you get stronger unless you eat?”, None of them had
eaten much at sea, not after Skagos.","['Sam', 'Skagos']",['sam']
"Sometimes they came down from the north, cold and grim,
with savage winds that cut right through a man.Once it got so cold
that Sam had woken to �nd the whole ship coated in ice, shining as
white as pearl.",['Sam'],['sam']
"Once safe ashore, though, Sam had found himself ravenously
hungry.It was the same for Dareon and Gilly.Even the babe had
begun to suck more lustily.Aemon, though … 
“The bread’s gone stale, but I can beg some gravy from the
kitchens to soak it in,”, Sam told the old man.","['Sam', 'Dareon', 'Sam']","['sam', 'dareon', 'sam']"
"“There’s water, but it’s not the good water.”, The good water came
over the arches of the great brick aqueduct the Braavosi called the
sweetwater river.",['Braavosi'],['braavosi']
"Dareon had promised to buy some with the
coin from his singing.“We’ll have wine later,”, Sam had to say.
Rich men had it piped into their homes; the poor
�lled their pails and buckets at public fountains.",['Sam'],['sam']
"Sam had sent Gilly
out to get some, forgetting that the wildling girl had lived her
whole life in sight of Craster’s Keep and never seen so much as a
market town.","['Sam', 'Gilly', 'Craster']","['sam', 'gilly', 'craster']"
"Sam found her
weeping at the stony feet of some long-dead sealord.“All we have
is canal water,”, he told Maester Aemon, “but the cook gave it a
boil.There’s dreamwine too, if you need more of that.”,
“I have dreamt enough for now.","['Sam', 'Maester Aemon']",['sam']
"Canal water will su�ce.Help
me, if you would.”,
Sam eased the old man up and held the cup to his dry, cracked
lips.Even so, half the water dribbled down the maester’s chest.
",['Sam'],['sam']
"“Why is the room so cold?”,
“There’s no more wood.”, Dareon had paid the innkeep double for
a room with a hearth, but none of them had realized that wood
would be so costly here.",['Dareon'],['dareon']
"“Enough,”, Aemon coughed, after a few sips.“You’ll drown me.”, He
shivered in Sam’s arms.Trees did not grow on Braavos, save in the
courts and gardens of the mighty.","['Aemon', 'Sam']","['aemon', 'sam']"
"Nor would the Braavosi cut the
pines that covered the outlying islands around their great lagoon
and acted as windbreaks to shield them from storms.Instead,
�rewood was brought in by barge, up the rivers and across the
lagoon.",['Braavosi'],['braavosi']
"Even dung was dear here; the Braavosi used boats in place
of horses.None of that would have mattered if they had departed as
planned for Oldtown, but that had proved impossible with Maester
Aemon so weak.","['Braavosi', 'Oldtown', 'Maester\nAemon']",['braavosi']
"“We must go to the docks, Sam.”,
“When you are stronger.”, The old man was in no state to brave
the salt spray and wet winds along the waterfront, and Braavos was
all waterfront.",['Sam'],['sam']
"Another voyage on the open sea would kill him.
Aemon’s hand crept across the blankets, groping for Sam’s arm.
To the north was the Purple Harbor, where Braavosi
traders tied up beneath the domes and towers of the Sealord’s
Palace.","['Aemon’s', 'Sam', 'the Purple Harbor', 'Sealord']","['aemon', 'sam']"
"“It would be too great a strain on you.”,
“Then go in my stead,”, Aemon urged, “and bring me someone
who has seen these dragons.”,
“Me?”, Sam was dismayed by the suggestion.","['Aemon', 'Sam']","['aemon', 'sam']"
"A sailor’s story.”, Dareon was to blame for this as well.
The singer had been bringing back all manner of queer tales from
the alehouses and brothels.Unfortunately, he had been in his cups
when he heard the one about the dragons and could not recall the
details.",['Dareon'],['dareon']
"Find that truth for me, Sam.”,
“I wouldn’t know who to ask, or how to ask him.I only have a
little High Valyrian, and when they speak to me in Braavosi","['Sam', 'Braavosi']","['sam', 'braavosi']"
"If you rest and eat.When we reach Oldtown …”,
“I shall not see Oldtown again.I know that now.”, The old man
tightened his grip on Sam’s arm.“I will be with my brothers soon.
","['Oldtown', 'Oldtown', 'Sam']",['sam']
"The septons sing of sweet
surcease, of laying down our burdens and voyaging to a far sweet
land where we may laugh and love and feast until the end of
days … but what if there is no land of light and honey, only cold
and dark and pain beyond the wall called death?”,
He is afraid, Sam realized.",['Sam'],['sam']
"You’re ill, that’s
all.It will pass.”,
“Not this time, Sam.I dreamed  …  in the black of night a man
asks all the questions he dare not ask by daylight.",['Sam'],['sam']
"What use could they have for an old
done man like me?”, Aemon’s �ngers trembled, twigs sheathed in
spotted skin.“I remember, Sam.I still remember.”,
He was not making sense.","['Aemon', 'Sam']","['aemon', 'sam']"
"“Remember what?”,
“Dragons,”, Aemon whispered.“The grief and glory of my House,
they were.”,
“The last dragon died before you were born,”, said Sam.“How
could you remember them?”,
“I see them in my dreams, Sam.","['Aemon', 'House', 'Sam', 'Sam']","['aemon', 'sam', 'sam']"
"Sam, we
tremble on the cusp of half-remembered prophecies, of wonders and
terrors that no man now living could hope to comprehend … or …”,
“Or?”, said Sam.
","['Sam', 'Sam.']",['sam']
"“… or not.”, Aemon chuckled softly.“Or I am an old man, feverish
and dying.”, He closed his white eyes wearily, then forced them
open once again.“I should not have left the Wall.","['Aemon', 'Wall']",['aemon']
"Steward,
you have served me faithfully.Do this one last brave thing for me.
Go down to the ships, Sam.Learn all you can about these dragons.”,
Sam eased his arm out of the old man’s grasp.","['Steward', 'Sam', 'Sam']","['sam', 'sam']"
"“I will.If you
want.I only …”, He did not know what else to say.I cannot refuse
him.He could look for Dareon as well, along the docks and wharves
of the Ragman’s Harbor.",['Dareon'],['dareon']
"He rose.“Well.I should
go, then.If I am going.Gilly will be here.Gilly, bar the door when
I am gone.”, The Stranger waits outside the door.
Gilly nodded, cradling the babe against her breast, her eyes
welling full of tears.",['Gilly nodded'],['gilly']
"She is going to weep again, Sam realized.It was
more than he could take.His swordbelt hung from a peg on the
wall, beside the old cracked horn that Jon had given him.","['Sam', 'Jon']","['sam', 'jon']"
"Sam went out through the former, to avoid the
common room where the innkeep was sure to give him the sour eye
that he reserved for guests who had overstayed their welcome.
",['Sam'],['sam']
"The inn had two front doors, one opening on a street and
one on a canal.There was a chill in the air, but the night was not half so foggy as
some.Sam was grateful for that much.",['Sam'],['sam']
"Sometimes the mists covered
the ground so thick that a man could not see his own feet.Once he
had come within a step of walking into a canal.
As a boy Sam had read a history of Braavos and dreamed of one
day coming here.",['Sam'],['sam']
"Maester Aemon’s
strength was gone, and Gilly would have been lost here even if she
had not been grief-stricken, but Dareon  …  I should not think ill of
him.","['Maester Aemon’s', 'Gilly', 'Dareon']","['gilly', 'dareon']"
"At night the bravos swaggered through
the city in their parti-colored �nery, spoiling to prove their skill
with those slender swords they wore.Some would �ght for any
cause, some for none at all, and Dareon had a loose tongue and
quick temper, especially when he’d been drinking.",['Dareon'],['dareon']
"The best alehouses, inns, and brothels were near the Purple
Harbor or the Moon Pool, but Dareon preferred the Ragman’s
Harbor, where the patrons were more apt to speak the Common
Tongue.","['the Moon Pool', 'Dareon', 'Ragman', 'Harbor']",['dareon']
"Just because a
man can sing about battles doesn’t mean he’s �t to �ght one.
Sam began his search at the Inn of the Green Eel, the Black
Bargeman, and Moroggo’s, places where Dareon had played before.
","['Sam', 'the Inn of the Green Eel', 'Moroggo’s', 'Dareon']","['sam', 'dareon']"
"Outside the Foghouse
several serpent boats were tied up awaiting patrons, and Sam tried
to ask the polemen if they had seen a singer all in black, but none of
the polemen understood his High Valyrian.","['Foghouse', 'Sam']",['sam']
"He was not to be found at any of them.That, or they do not chose
to understand.Sam peered into the dingy winesink beneath the
second arch of Nabbo’s Bridge, barely large enough to accommodate
ten people.","['Sam', 'second', 'Nabbo’s Bridge']",['sam']
"Leaving, he almost bumped into two young men beneath the
Cattery’s red lantern.One was dark and one was fair.The dark-
haired one said something in Braavosi.",['Braavosi'],['braavosi']
"“My friend Terro says you are so fat you make him sick,”, said the
fair-haired bravo, whose jacket was green velvet on one side and
cloth-of-silver on the other.",['Terro'],['terro']
"“I am sorry,”, Sam had to
say.“I do not understand.”, He edged away from them, afraid.In Braavos it was otherwise.The
“My friend Terro says that the rattle of
your sword makes his head ache.”, He was speaking in the Common
Tongue.","['Sam', 'Terro']","['sam', 'terro']"
"The other one, the dark-haired bravo in the burgundy
brocade and yellow cloak whose name would appear to have been
Terro, made some comment in Braavosi, and his fair-haired friend
laughed, and said, “My friend Terro says you dress above your
station.","['Terro', 'Braavosi', 'Terro']","['terro', 'braavosi', 'terro']"
"Are you some great lord, to wear the black?”,
Sam wanted to run, but if he did was like to trip over his own
swordbelt.Do not touch your sword, he told himself.",['Sam'],['sam']
"“There’s another one down at the Happy
Port, singing songs to the Sailor’s Wife,”, she informed the two
bravos.To Sam she said, “If they ask who is the most beautiful
woman in the world, say the Nightingale or else they’ll challenge
you.","['Sam', 'Nightingale']","['sam', 'nightingale']"
"Do you want to buy some clams?I sold all my oysters.”,
“I have no coin,”, Sam said.
“He has no coin,”, mocked the fair-haired bravo.His dark-haired
friend grinned and said something in Braavosi.","['clams?I', 'Sam', 'Braavosi']","['sam', 'braavosi']"
"“My friend Terro is
chilly.,
“Little cats who howl too loud get drowned in the canals,”,
warned the fair-haired bravo.
“Not if they have claws.”, And suddenly there was a knife in the
girl’s left hand, a blade as skinny as she was.",['Terro'],['terro']
"The one called Terro
said something to his fair-haired friend and the two of them moved
o�, chuckling at one another.
“Thank you,”, Sam told the girl when they were gone.
","['Terro', 'Sam']","['terro', 'sam']"
"Her knife vanished.“If you wear a sword at night it means you
can be challenged.Did you want to �ght them?”,
“No.”, It came out in a squeak that made Sam wince.
",['Sam'],['sam']
"It’s dark, no one will buy them now.Are you
sailing to the Wall?”,
“To Oldtown.”, Sam took one of the baked clams and wolfed it
down.“We’re between ships.”, The clam was good.",['Sam'],['sam']
"He ate another.
“The bravos never bother anyone without a sword.Not even
stupid camel cunts like Terro and Orbelo.”,
“Who are you?”,
“No one.”, She stank of �sh.","['Terro', 'Orbelo']","['terro', 'orbelo']"
"“I used to be someone, but now I’m
not.You can call me Cat, if you like.Who are you?”,
“Samwell, of House Tarly.You speak the Common Tongue.”,
“My father was the oarmaster on Nymeria.","['Samwell', 'House Tarly', 'the Common Tongue', 'Nymeria']","['samwell', 'nymeria']"
"A bravo killed him for
saying that my mother was more beautiful than the Nightingale.
Not one of those camel cunts you met, a real bravo.Someday I’ll slit
his throat.",['Nightingale'],['nightingale']
"The captain said Nymeria had no need of little girls, so he
put me o�.Brusco took me in and gave me a barrow.”, She looked
up at him.“What ship will you be sailing on?”,
“We bought passage on the Lady Ushanora.”,
The girl squinted at him suspiciously.",['Nymeria'],['nymeria']
