sentence,entities,character
"Ser Rodrik too had fallen, slain by Theon Turncloak
and his ironmen as he’d tried to retake Winterfell.The great
stronghold of House Stark was a scorched desolation.","['Theon Turncloak', 'Winterfell', 'House Stark']",['theon']
"All my
memories are poisoned.
When Iron Emmett spied him, he raised a hand and combat
ceased.“Lord Commander.How may we serve you?”,
“With your three best.”,
Emmett grinned.","['Iron Emmett', 'Emmett']",['emmett']
"“Arron.Emrick.Jace.”,
Horse and Hop-Robin fetched padding for the lord commander,
along with a ringmail hauberk to go over it, and greaves, gorget,
and halfhelm.","['Jace', 'Horse', 'Hop-Robin']","['jace', 'hop-robin']"
"“It will
serve.”, Jon turned to face his foes.“Come.”,
“Which one do you want �rst?”, asked Arron.
“All three of you.At once.”,
“Three on one?”, Jace was incredulous.","['Jon', 'Arron', 'Jace']","['jon', 'arron', 'jace']"
"“That wouldn’t be fair.”,
He was one of Conwy’s latest bunch, a cobbler’s son from Fair Isle.
Maybe that explained it.
“True.Come here.”,
When he did, Jon’s blade slammed him alongside his head,
knocking him o� his feet.","['Conwy', 'Fair Isle', 'Jon']","['conwy', 'jon']"
"In the blink of an eye the boy had a boot
on his chest and a swordpoint at his throat.“War is never fair,”, Jon
told him.“It’s two on one now, and you’re dead.”,
When he heard gravel crunch, he knew the twins were coming.
",['Jon'],['jon']
"Those two will make rangers yet.He spun, blocking Arron’s cut with
the edge of his shield and meeting Emrick’s with his sword.“Those
aren’t spears,”, he shouted.","['Arron', 'Emrick']","['arron', 'emrick']"
"“Get in close.”, He went to the attack to
show them how it was done.Emrick �rst.He slashed at his head
and shoulders, right and left and right again.The boy got his shield
up and tried a clumsy countercut.",['Emrick �'],['emrick']
"Jon slammed his own shield into
Emrick’s, and brought him down with a blow to the lower
leg … none too soon, because Arron was on him, with a crunching
cut to the back of his thigh that sent him to one knee.","['Emrick’s', 'Arron']","['emrick', 'arron']"
"That will leave
a bruise.He caught the next cut on his shield, then lurched back to
his feet and drove Arron across the yard.He’s quick, he thought, as
the longswords kissed once and twice and thrice, but he needs to get
stronger.",['Arron'],['arron']
"When he saw relief in Arron’s eyes, he knew Emrick was
behind him.He came around and dealt him a cut to the back of the
shoulders that sent him crashing into his brother.","['Arron’s', 'Emrick']","['arron', 'emrick']"
"By that time Jace
had found his feet, so Jon put him down again.“I hate it when dead
men get up.You’ll feel the same the day you meet a wight.”,
Stepping back, he lowered his sword.
","['Jace', 'Jon']","['jace', 'jon']"
"“The big crow can peck the little crows,”, growled a voice behind
him, “but has he belly enough to �ght a man?”,
Rattleshirt was leaning against a wall.",['Rattleshirt'],['rattleshirt']
"A coarse stubble covered
his sunken cheeks, and thin brown hair was blowing across his little
yellow eyes.
“You �atter yourself,”, Jon said.
“Aye, but I’d �atten you.”,
“Stannis burned the wrong man.”,
“No.”, The wildling grinned at him through a mouth of brown and
broken teeth.","['Jon', 'Stannis']","['jon', 'stannis']"
"“He burned the man he had to burn, for all the world
to see.We all do what we have to do, Snow.Even kings.”,
“Emmett, �nd some armor for him.I want him in steel, not old
bones.”","['Snow', 'Emmett']",['emmett']
",
Once clad in mail and plate, the Lord of Bones seemed to stand a
little straighter.He seemed taller too, his shoulders thicker and
more powerful than Jon would have thought.",['Jon'],['jon']
"It’s the armor, not the
man, he told himself.Even Sam could appear almost formidable, clad
head to heel in Donal Noye’s steel.The wildling waved away the
shield Horse o�ered him.","['Sam', 'Donal Noye’s']","['sam', 'donal']"
"Instead he asked for a two-handed sword.
“There’s a sweet sound,”, he said, slashing at the air.“Flap closer,
Snow.I mean to make your feathers �y.”,
Jon rushed him hard.
",['Jon'],['jon']
"Rattleshirt took a step backwards and met the charge with a two-
handed slash.If Jon had not interposed his shield, it might have
staved his breastplate in and broken half his ribs.",['Jon'],['jon']
"They circled round each other, trading blow for
blow.The Lord of Bones gave as good as he was getting.By rights
the two-handed greatsword should have been a deal more
cumbersome than Jon’s longsword, but the wildling wielded it with
blinding speed.
","['Bones', 'Jon']",['jon']
"Iron Emmett’s �edglings cheered their lord commander at the
start, but the relentless speed of Rattleshirt’s attack soon beat them
down to silence.He cannot keep this up for long, Jon told himself as
he stopped another blow.","['Iron Emmett’s', 'Rattleshirt', 'Jon']","['rattleshirt', 'jon']"
"The impact made him grunt.Even dulled,
the greatsword cracked his pinewood shield and bent the iron rim.
He will tire soon.He must.Jon slashed at the wildling’s face, and
Rattleshirt pulled back his head.","['Jon', 'Rattleshirt']","['jon', 'rattleshirt']"
"He hacked down at Rattleshirt’s
calf, only to have him deftly leap the blade.The greatsword crashed
down onto Jon’s shoulder, hard enough to ding his pouldron and
numb the arm beneath.","['Rattleshirt’s', 'Jon']","['rattleshirt', 'jon']"
"Jon backed away.The Lord of Bones came
after, chortling.He has no shield, Jon reminded himself, and that
monster sword’s too cumbersome for parries.I should be landing two
blows for every one of his.
","['Jon', 'Jon']","['jon', 'jon']"
"Somehow he wasn’t, though, and the blows he did land were
having no e�ect.The wildling always seemed to be moving away or
sliding sideways, so Jon’s longsword glanced o� a shoulder or an
arm.",['Jon'],['jon']
"It would have been a di�erent �ght if Jon
had been armed with Longclaw, but …
His chance came on Rattleshirt’s next backswing.Jon threw
himself forward, bulling into the other man, and they went down
together, legs entangled.","['Jon', 'Longclaw', 'Rattleshirt’s', 'Jon']","['jon', 'rattleshirt', 'jon']"
"Steel slammed on steel.Both men lost
their swords as they rolled on the hard ground.The wildling drove
a knee between Jon’s legs.Jon lashed out with a mailed �st.
",['Jon'],['jon']
"Somehow Rattleshirt ended up on top, with Jon’s head in his hands.
He smashed it against the ground, then wrenched his visor open.“If
I had me a dagger, you’d be less an eye by now,”, he snarled, before
Horse and Iron Emmett dragged him o� the lord commander’s
chest.",['Jon'],['jon']
"“Let go o’ me, you bloody crows,”, he roared.
Jon struggled to one knee.His head was ringing, and his mouth
was full of blood.He spat it out and said, “Well fought.”,
“You �atter yourself, crow.",['Jon'],['jon']
"I never broke a sweat.”,
“Next time you will,”, said Jon.Dolorous Edd helped him to his
feet and unbuckled his helm.It had acquired several deep dents that
",['Jon'],['jon']
"had not been there when he’d donned it.“Release him.”, Jon tossed
the helm to Hop-Robin, who dropped it.
“My lord,”, said Iron Emmett, “he threatened your life, we all
heard.","['Jon', 'Hop-Robin', 'Iron Emmett']","['jon', 'hop-robin']"
"He said that if he had a dagger—”,
“He does have a dagger.Right there on his belt.”, There is always
someone quicker and stronger, Ser Rodrik had once told Jon and
Robb.","['Ser Rodrik', 'Jon']","['rodrik', 'jon']"
"“From Stannis?”, Jon had been hoping for
some word from the king.The Night’s Watch took no part, he knew,
and it should not matter to him which king emerged triumphant.
","['Jon', 'The Night’s Watch']",['jon']
"Somehow it did.“Is it Deepwood?”,
“No, my lord.”, Clydas thrust the parchment forward.It was
tightly rolled and sealed, with a button of hard pink wax.","['Deepwood', 'Clydas']",['clydas']
"Only the
Dreadfort uses pink sealing wax.Jon ripped o� his gauntlet, took the
letter, cracked the seal.When he saw the signature, he forgot the
battering Rattleshirt had given him.
","['Dreadfort', 'Jon', 'Rattleshirt']","['jon', 'rattleshirt']"
"Ramsay Bolton, Lord of the Hornwood, it read, in a huge, spiky
hand.The brown ink came away in �akes when Jon brushed it with
his thumb.Beneath Bolton’s signature, Lord Dustin, Lady Cerwyn,
and four Ryswells had appended their own marks and seals.","['Ramsay Bolton', 'Hornwood', 'Jon', 'Dustin', 'Lady Cerwyn', 'Ryswells']","['ramsay', 'jon']"
"A
cruder hand had drawn the giant of House Umber.“Might we know
what it says, my lord?”, asked Iron Emmett.
Jon saw no reason not to tell him.“Moat Cailin is taken.","['House', 'Umber', 'Iron Emmett.\n', 'Jon', 'Cailin']",['jon']
"Roose Bolton summons all leal lords to Barrowton, to
a�rm their loyalty to the Iron Throne and celebrate his son’s
wedding to …”, His heart seemed to stop for a moment.","['Roose Bolton', 'Barrowton', 'the Iron Throne']",['roose']
"The
�ayed corpses of the ironmen have been nailed to posts along the
kingsroad.No, that is
not possible.She died in King’s Landing, with Father.
“Lord Snow?”, Clydas peered at him closely with his dim pink
eyes.","['King’s Landing', 'Clydas']",['clydas']
"My little sister.”, Jon could almost see
her in that moment, long-faced and gawky, all knobby knees and
sharp elbows, with her dirty face and tangled hair.",['Jon'],['jon']
"“Are you … unwell?You seem …”,
“He’s to marry Arya Stark.They would
wash the one and comb the other, he did not doubt, but he could
not imagine Arya in a wedding gown, nor Ramsay Bolton’s bed.","['Arya Stark', 'Arya', 'Ramsay Bolton’s']","['arya', 'arya', 'ramsay']"
"By now she’d be eleven, Jon thought.Still a child.“I have no sister.
Only brothers.Only you.”, Lady Catelyn would have rejoiced to hear
those words, he knew.","['she’d be', 'Jon', 'Lady Catelyn']","['jon', 'catelyn']"
"That did not make them easier to say.His
�ngers closed around the parchment.Would that they could crush
Ramsay Bolton’s throat as easily.
Clydas cleared his throat.","['Ramsay Bolton’s', 'Clydas']","['ramsay', 'clydas']"
"“Will there be an answer?”,
Jon shook his head and walked away.
By nightfall the bruises that Rattleshirt had given him had turned
purple.“They’ll go yellow before they fade away,”, he told
Mormont’s raven.","['Jon', 'Rattleshirt', 'Mormont’s']","['jon', 'rattleshirt', 'mormont']"
"They sound a
thousand leagues away.It was Lady Melisandre and her followers at
their night�re.Every night at dusk the red woman led her followers
in their twilight prayer, asking her red god to see them through the
dark.",['Lady Melisandre'],['melisandre']
"With Stannis and most of
the queen’s men gone, her �ock was much diminished; half a
hundred of the free folk up from Mole’s Town, the handful of
guards the king had left her, perhaps a dozen black brothers who
had taken her red god for their own.
","['Stannis', 'Mole’s Town']",['stannis']
"For the night is dark and full of terrors.Jon felt as sti� as a man of sixty years.Dark dreams, he thought,
and guilt.His thoughts kept returning to Arya.",['Arya'],['arya']
"Once a man had said the words his blood was black.Black as a
bastard’s heart.He’d had Mikken make a sword for Arya once, a
bravo’s blade, made small to �t her hand.","['Mikken', 'Arya', 'bravo’s']","['mikken', 'arya']"
"Needle.He wondered if
she still had it.Stick them with the pointy end, he’d told her, but if
she tried to stick the Bastard, it could mean her life.
“Snow,”, muttered Lord Mormont’s raven.",['Bastard'],['bastard']
"“Snow, snow.”,
Suddenly he could not su�er it a moment longer.
He found Ghost outside his door, gnawing on the bone of an ox to
get at the marrow.“When did you get back?”, The direwolf got to
his feet, abandoning the bone to come padding after Jon.
",['Jon'],['jon']
"Mully and Kegs stood inside the doors, leaning on their spears.“A
cruel cold out there, m’lord,”, warned Mully through his tangled
orange beard.“Will you be out long?”,
“No.",['Kegs'],['kegs']
"I just need a breath of air.”, Jon stepped out into the night.
The sky was full of stars, and the wind was gusting along the Wall.
Even the moon looked cold; there were goosebumps all across its
face.",['Jon'],['jon']
"My seat,
Jon Snow re�ected.My hall, my home, my command.A ruin.
In the shadow of the Wall, the direwolf brushed up against his
�ngers.For half a heartbeat the night came alive with a thousand
smells, and Jon Snow heard the crackle of the crust breaking on a
patch of old snow.","['Jon Snow', 'Jon Snow']","['jon', 'jon']"
"Someone was behind him, he realized suddenly.
Someone who smelled warm as a summer day.
When he turned he saw Ygritte.
She stood beneath the scorched stones of the Lord Commander’s
Tower, cloaked in darkness and in memory.","['Ygritte', 'Tower']",['ygritte']
"The light of the moon
was in her hair, her red hair kissed by �re.When he saw that, Jon’s
heart leapt into his mouth.“Ygritte,”, he said.
“Lord Snow.”, The voice was Melisandre’s.
","['Jon', 'Melisandre’s']","['jon', 'melisandre']"
"Surprise made him recoil from her.“Lady Melisandre.”, He took a
step backwards.“I mistook you for someone else.”, At night all robes
are grey.Yet suddenly hers were red.",['Melisandre'],['melisandre']
"He did not understand how he
could have taken her for Ygritte.She was taller, thinner, older,
though the moonlight washed years from her face.Mist rose from
her nostrils, and from pale hands naked to the night.","['Ygritte', 'Mist']",['ygritte']
"“You will
freeze your �ngers o�,”, Jon warned.
“If that is the will of R’hllor.Night’s powers cannot touch one
whose heart is bathed in god’s holy �re.”,
",['Jon'],['jon']
"Your
sister is not lost to you.”,
“I have no sister.”, The words were knives.What do you know of
my heart, priestess?What do you know of my sister?
Melisandre seemed amused.",['Melisandre'],['melisandre']
"It has not happened yet, but it will.”, She gazed
at Ghost.“May I touch your … wolf?”,
The thought made Jon uneasy.“Best not.”,
“He will not harm me.You call him Ghost, yes?”,
“Yes, but …”,
“Ghost.”, Melisandre made the word a song.
","['Jon', 'Melisandre']","['jon', 'melisandre']"
"Jon let out a white breath.“He is not always so …”,
“… warm?Warmth calls to warmth, Jon Snow.”, Her eyes were
two red stars, shining in the dark.At her throat, her ruby gleamed,
a third eye glowing brighter than the others.","['Jon Snow', 'third']",['jon']
"Jon had seen Ghost’s
eyes blazing red the same way, when they caught the light just
right.“Ghost,”, he called.“To me.”,
The direwolf looked at him as if he were a stranger.
",['Jon'],['jon']
"Power in you, and in this beast.You resist it, and that is your
mistake.Embrace it.Use it.”,
I am not a wolf, he thought.“And how would I do that?”,
“I can show you.”, Melisandre draped one slender arm over Ghost,
and the direwolf licked her face.",['Melisandre'],['melisandre']
"You should look
behind you, Lord Snow.The moon has kissed you and etched your
shadow upon the ice twenty feet tall.”,
Jon glanced over his shoulder.The shadow was there, just as she
had said, etched in moonlight against the Wall.","['Jon', 'Wall']",['jon']
"A girl in grey on a
dying horse, he thought.Coming here, to you.Arya.He turned back to
the red priestess.Jon could feel her warmth.She has power.The
thought came unbidden, seizing him with iron teeth, but this was
not a woman he cared to be indebted to, not even for his little
sister.",['Jon'],['jon']
"“Dalla told me something once.Val’s sister, Mance Rayder’s
wife.She said that sorcery was a sword without a hilt.There is no
safe way to grasp it.”,
“A wise woman.”, Melisandre rose, her red robes stirring in the
wind.","['Dalla', 'Mance Rayder’s', 'Melisandre']","['dalla', 'mance', 'melisandre']"
"“Take my hand,”, she said again, “and let
me save your sister.”,
E
DAVOS
ven in the gloom of the Wolf’s Den, Davos Seaworth could
sense that something was awry this morning.
",['Davos Seaworth'],['davos']
"He woke to the sound of voices and crept to the door of his cell,
but the wood was too thick and he could not make out the words.
Dawn had come, but not the porridge Garth brought him every
morn to break his fast.","['Dawn', 'Garth']",['garth']
"I shall not be able to eat a bite
until I see this smuggler’s head upon a spike, with an onion shoved
between his lying teeth.Every night Davos went to sleep with those
words in his head, and every morn he woke to them.",['Davos'],['davos']
"When he came by in the morning, it was always,
“Here, porridge for the dead man.”, At night it was, “Blow out the
candle, dead man.”,
Once Garth brought his ladies by to introduce them to the dead
man.",['Garth'],['garth']
"It’s
her who’ll take your head and hands, when Lord Wyman sends
down word.”, Davos had never seen a bigger axe than Lady Lu, nor
one with a sharper edge.","['Davos', 'Lady Lu']",['davos']
"And should he
forget, Garth was always pleased to remind him.Dead man was his
name for Davos.And this here’s my Lady Lu.Garth spent his days honing her, the other
","['Garth', 'Davos', 'Lady Lu']","['garth', 'davos']"
"keepers said.I will not plead for mercy, Davos resolved.He would go
to his death a knight, asking only that they take his head before his
hands.Even Garth would not be so cruel as to deny him that, he
hoped.
","['Davos', 'Garth']","['davos', 'garth']"
"The
�oor was made of warped planks full of splinters, and his sleeping
pallet smelled of mildew, but those discomforts were mild
compared to what Davos had expected.
",['Davos'],['davos']
"It was thrice the size of his captain’s cabin
on Black Bessa, and even larger than the cabin Salladhor Saan
enjoyed on his Valyrian.The food had come as a surprise as well.","['Black Bessa', 'Saan', 'Valyrian']",['black']
"Garth was none too
pleased by that.“The dead should not eat better than the living,”, he
complained, more than once.Davos had furs to keep him warm by
night, wood to feed his �re, clean clothing, a greasy tallow candle.
",['Garth'],['garth']
"When he asked for paper, quill, and ink, Therry brought them the
next day.When he asked for a book, so he might keep at his
reading, Therry turned up with The Seven-Pointed Star.
","['Therry', 'Therry']","['therry', 'therry']"
"The next time Garth opens my
door, it may not be to bring me porridge.
His belly was rumbling, a sure sign that the morning was
creeping past, and still no sign of food.",['Garth'],['garth']
"His gaolers claimed all of them were
unoccupied at present.“Only us here, Onion,”, Ser Bartimus had told
him.He was the chief gaoler, a cadaverous one-legged knight, with
a scarred face and a blind eye.",['Ser Bartimus'],['bartimus']
"When Ser Bartimus was in his cups
(and Ser Bartimus was in his cups most every day), he liked to boast
of how he had saved Lord Wyman’s life at the Battle of the Trident.
","['Ser Bartimus', 'Ser Bartimus', 'the Battle of the Trident']","['bartimus', 'bartimus']"
"The Wolf’s Den was his reward.
Therry was the
young one, the son of one of the washerwomen, a boy of ten-and-
four.The old one was Garth, huge and bald and taciturn, who wore
the same greasy leather jerkin every day and always seemed to
have a glower on his face.
","['Therry', 'Garth']","['therry', 'garth']"
"His years as a smuggler had given Davos Seaworth a sense of
when a man was wrong, and Garth was wrong.The onion knight
took care to hold his tongue in Garth’s presence.","['Davos Seaworth', 'Garth', 'Garth']","['davos', 'garth', 'garth']"
"With Therry and
Ser Bartimus he was less reticent.When he made requests, they were small ones: a basin of
water and a bit of soap, a book to read, more candles.",['Therry'],['therry']
"Most such
favors were granted, and Davos was duly grateful.
Neither man would speak about Lord Manderly or King Stannis or
the Freys, but they would talk of other things.","['Davos', 'King Stannis', 'Freys']","['davos', 'stannis']"
"Therry wanted to go
o� to war when he was old enough, to �ght in battles and become a
knight.He liked to complain about his mother too.She was bedding
two of the guardsmen, he con�ded.",['Therry'],['therry']
"Ser Bartimus had no interest in the world outside, or indeed
anything that had happened since he lost his leg to a riderless horse
and a maester’s saw.","['Ser Bartimus', 'maester’s']",['bartimus']
"The Den was much older than White Harbor, the knight
told Davos.It had been raised by King Jon Stark to defend the
mouth of the White Knife against raiders from the sea.","['Den', 'White Harbor', 'Davos', 'King Jon Stark', 'the White Knife']","['davos', 'jon']"
"During
the wars between Winterfell and the Vale, it was besieged by
Osgood Arryn, the Old Falcon, and burned by his son, the one
remembered as the Talon.","['Winterfell', 'Osgood Arryn', 'the Old Falcon', 'Talon']",['osgood']
"Reavers from the Three Sisters
took the castle once, making it their toehold in the north.When old King Edrick Stark had grown
too feeble to defend his realm, the Wolf’s Den was captured by
slavers from the Stepstones.","['King Edrick Stark', 'Wolf', 'Stepstones']",['edrick']
"“Then a long cruel winter fell,”, said Ser Bartimus.“The White
Knife froze hard, and even the �rth was icing up.Brandon Stark this was, Edrick Snowbeard’s
great-grandson, him that men called Ice Eyes.","['Ser Bartimus', 'Brandon Stark', 'Edrick Snowbeard’s', 'Ice Eyes']","['bartimus', 'brandon', 'edrick']"
"The old gods, not these new ones from the south.Your Seven don’t
know winter, and winter don’t know them.”,
Davos could not argue with the truth of that.",['Davos'],['davos']
", When Ser Bartimus grinned, he looked just like a
skull.“Me and mine were here before the Manderlys.Like as not,
my own forebears strung those entrails through the tree.”,
“I never knew that northmen made blood sacri�ce to their heart
trees.”",['Ser Bartimus'],['bartimus']
",
“There’s much and more you southrons do not know about the
north,”, Ser Bartimus replied.
He was not wrong.Davos sat beside his candle and looked at the
letters he had scratched out word by word during the days of his
con�nement.",['Ser Bartimus'],['bartimus']
"Marya, I have loved you.Please forgive the
wrongs I did you.Should Stannis lose his war, our lands will be lost as
well.Take the boys across the narrow sea to Braavos and teach them to
think kindly of me, if you would.",['Stannis'],['stannis']
"Should Stannis gain the Iron Throne,
House Seaworth will survive and Devan will remain at court.He will help
you place the other boys with noble lords, where they can serve as pages
and squires and win their knighthoods.","['Stannis', 'the Iron Throne', 'House Seaworth', 'Devan']","['stannis', 'devan']"
"His notes to Ste�on and young Stannis were short and
sti� and awkward; if truth be told, he did not know them half as
well as he had his older boys, the ones who’d burned or drowned
upon the Blackwater.",['Stannis'],['stannis']
"To Devan he wrote more, telling him how
proud he was to see his own son as a king’s squire and reminding
him that as the eldest it was his duty to protect his lady mother and
his younger brothers.",['Devan'],['devan']
"Please, come with me.”,
Davos eyed the stranger warily.The “please”, confused him.Men
about to lose their heads and hands were not oft accorded such
courtesies.",['Davos'],['davos']
"“Who are you?”,
“Robett Glover, if it please, my lord.”,
“Glover.Your seat was Deepwood Motte.”,
“My brother Galbart’s seat.It was and is, thanks to your King
Stannis.","['Robett Glover', 'Deepwood Motte', 'Galbart', 'King\nStannis']","['robett', 'galbart']"
"Moat Cailin has fallen, and Roose Bolton has returned to the
north with Ned Stark’s younger daughter.A host of Freys came with
him.Bolton has sent forth ravens, summoning all the lords of the
north to Barrowton.","['Moat Cailin', 'Roose Bolton', 'Ned Stark’s', 'Freys', 'Bolton', 'Barrowton']","['roose', 'ned']"
"He demands homage and hostages  …  and
witnesses to the wedding of Arya Stark and his bastard Ramsay
Snow, by which match the Boltons mean to lay claim to Winterfell.
","['Arya Stark', 'Ramsay\nSnow', 'Boltons', 'Winterfell']",['arya']
"Now, will you come with me, or no?”,
“What choice do I have, my lord?Come with you, or remain with
Garth and Lady Lu?”,
“Who is Lady Lu?One of the washerwomen?”, Glover was
growing impatient.","['Garth', 'Lady Lu', 'Glover']","['garth', 'glover']"
"“If I should die, I beseech my lord to see
that my letters are delivered.”,
“You have my word on that … though if you die, it will not be at
Glover’s hands, nor Lord Wyman’s.",['Glover’s'],['glover']
"“All will be explained if you will come.”,
Davos rose to his feet.Quickly now, with me.”,
Glover led him along a darkened hall and down a �ight of worn
steps.",['Davos'],['davos']
"Its roots were as thick
around as a man’s waist, its trunk so wide that the face carved into
it looked fat and angry.Beyond the weirwood, Glover opened a
rusted iron gate and paused to light a torch.",['Glover'],['glover']
"When it was blazing
red and hot, he took Davos down more steps into a barrel-vaulted
cellar where the weeping walls were crusted white with salt, and
seawater sloshed beneath their feet with every step.",['Davos'],['davos']
"They passed
through several cellars, and rows of small, damp, foul-smelling cells
very di�erent from the room where Davos had been con�ned.Then
there was a blank stone wall that turned when Glover pushed on it.
",['Davos'],['davos']
"Beyond was a long narrow tunnel and still more steps.These led up.
“Where are we?”, asked Davos as they climbed.His words echoed
faintly though the darkness.
",['Davos'],['davos']
"Davos could hear pipes and
�ddles playing, not far away.On the wall hung a sheepskin with a
map of the north painted across it in faded colors.Beneath the map
sat Wyman Manderly, the colossal Lord of White Harbor.
","['Wyman Manderly', 'White Harbor']",['wyman']
"Drink to my boy’s safe return.Wylis, my eldest son and heir.He is
home.That is the welcoming feast you hear.In the Merman’s Court
they are eating lamprey pie and venison with roasted chestnuts.
","['Wylis', 'the Merman’s Court']",['wylis']
"The other Freys
are raising cups of wine to toast our friendship.”,
Beneath the music, Davos could hear the murmur of many voices,
the clatter of cups and platters.","['Freys', 'Davos']",['davos']
"Wynafryd is dancing with the Frey she is to marry.He said nothing.
“I have just come from the high table,”, Lord Wyman went on.“I
have eaten too much, as ever, and all White Harbor knows my
bowels are bad.","['Wynafryd', 'Frey', 'White Harbor']","['wynafryd', 'frey']"
"My friends of Frey will not question a lengthy visit
to the privy, we hope.”, He turned his cup over.“There.You will
drink and I will not.Sit.Time is short, and there is much we need to
say.","['Frey', 'Time']",['frey']
"Robett, wine for the Hand, if you will be so good.Lord Davos,
you will not know, but you are dead.”,
Robett Glover �lled a wine cup and o�ered it to Davos.","['Robett', 'Davos', 'Robett Glover', 'Davos']","['robett', 'davos', 'robett', 'davos']"
"It was a queer feeling, being dead.
“If it please my lord, who died in my place?”,
“Does it matter?You have a common face, Lord Davos.I hope my
saying so does not o�end you.",['Davos'],['davos']
"Ser Bartimus saw that the �ngers of his left hand were
shortened, the same as yours.The man was a criminal, if that gives
you any solace.His dying may accomplish more good than anything
he ever did whilst living.",['Ser Bartimus'],['bartimus']
"The rancor
I showed you in the Merman’s Court was a mummer’s farce put on
to please our friends of Frey.”,
“My lord should take up a life of mummery,”, said Davos.","['the Merman’s Court', 'Frey', 'Davos']","['frey', 'davos']"
"“Did you see how brave she was?
Wylla spoke from the heart, as did Lady Leona.
Forgive her if you can, my lord.She is a foolish, frightened woman,
and Wylis is her life.","['Wylla', 'Lady Leona', 'Wylis']","['wylla', 'leona', 'wylis']"
"Not every man has it in him to be Prince
Aemon the Dragonknight or Symeon Star-Eyes, and not every
woman 
can 
be 
as 
brave 
as 
my 
Wylla 
and 
her 
sister
Wynafryd … who did know, yet played her own part fearlessly.
","['Prince\nAemon the Dragonknight or Symeon Star-Eyes', 'Wylla', 'Wynafryd']","['wylla', 'wynafryd']"
"“When treating with liars, even an honest man must lie.I did not
dare defy King’s Landing so long as my last living son remained a
captive.Lord Tywin Lannister wrote me himself to say that he had
Wylis.","['King’s Landing', 'Tywin Lannister', 'Wylis']","['tywin', 'wylis']"
"If I would have him freed unharmed, he told me, I must
repent my treason, yield my city, declare my loyalty to the boy
king on the Iron Throne … and bend my knee to Roose Bolton, his
Warden of the North.","['the Iron Throne', 'Roose Bolton', 'Warden of the North']",['roose']
"Should I refuse, Wylis would die a traitor’s
death, White Harbor would be stormed and sacked, and my people
would su�er the same fate as the Reynes of Castamere.
","['Wylis', 'White Harbor', 'the Reynes of Castamere']",['wylis']
"Afterward the Freys turned up with Wendel’s bones … to make a
peace and seal it with a marriage pact, they claimed, but I was not
about to give them what they wanted until I had Wylis, safe and
whole, and they were not about to give me Wylis until I proved my
loyalty.","['Afterward the Freys', 'Wendel’s', 'Wylis', 'Wylis']","['wendel', 'wylis', 'wylis']"
"There the matter stood when Tywin died.
Your arrival gave me the means to do that.That was the
reason for the discourtesy I showed you in the Merman’s Court, and
for the head and hands rotting above the Seal Gate.”,
","['Tywin', 'the Merman’s Court', 'the Seal Gate']",['tywin']
"If any of the Freys had taken it upon
themselves to climb my gate for a close look at the man with the
onion in his mouth, I would have blamed my gaolers for the error
and produced you to appease them.”,
Davos felt a shiver up his spine.","['Freys', 'Davos']",['davos']
"“You took a great risk, my lord,”, Davos said.“If the Freys had
seen through your deception …”,
“I took no risk at all.“I see.”,
“I hope so.You have sons of your own, you said.”,
Three, thought Davos, though I fathered seven.
","['Davos', 'Freys', 'Davos']","['davos', 'davos']"
"“Soon I must return to the feast to toast my friends of Frey,”,
Manderly continued.“They watch me, ser.Day and night their eyes
are on me, noses sni�ng for some whi� of treachery.",['Frey'],['frey']
"You saw
them, the arrogant Ser Jared and his nephew Rhaegar, that smirking
worm who wears a dragon’s name.Behind them both stands
Symond, clinking coins.","['Ser Jared', 'Rhaegar']","['jared', 'rhaegar']"
"If Stannis wonders
that my letters say so little, it is because I dare not even trust my
maester.Theomore is all head and no heart.You heard him in my
hall.",['Stannis'],['stannis']
"Maesters are supposed to put aside old loyalties when they don
their chains, but I cannot forget that Theomore was born a Lannister
of Lannisport and claims some distant kinship to the Lannisters of
Casterly Rock.","['don', 'Theomore', 'Lannisport', 'Casterly Rock']",['theomore']
"Foes and false friends are all around me, Lord Davos.
They infest my city like roaches, and at night I feel them crawling
over me.”, The fat man’s �ngers coiled into a �st, and all his chins
trembled.",['Davos'],['davos']
"“My son Wendel came to the Twins a guest.He ate Lord
Walder’s bread and salt, and hung his sword upon the wall to feast
with friends.And they murdered him.","['Wendel', 'Twins']",['wendel']
"Murdered, I say, and may the
Freys choke upon their fables.I drink with Jared, jape with
Symond, promise Rhaegar the hand of my own beloved
granddaughter … but never think that means I have forgotten.","['Jared', 'Rhaegar']","['jared', 'rhaegar']"
"The
north remembers, Lord Davos.The north remembers, and the
mummer’s farce is almost done.My son is home.”,
Something about the way Lord Wyman said that chilled Davos to
the bone.","['Davos', 'Davos']","['davos', 'davos']"
"Robett Glover broke in to add, “Your loyalty does you honor, my
lord, but Stannis Baratheon remains your king, not our own.”,
“Your own king is dead,”, Davos reminded them, “murdered at the
Red Wedding beside Lord Wyman’s son.”,
“The Young Wolf is dead,”, Manderly allowed, “but that brave boy
was not Lord Eddard’s only son.","['Robett Glover', 'Stannis Baratheon', 'Davos', 'Red Wedding']","['robett', 'stannis', 'davos', 'red']"
"“If it is justice that you want, my lord, look to King
Stannis.No man is more just.”,
Robett, bring the lad.”,
“At once, my lord.”, Glover slipped out the door.
","['King\nStannis', 'Robett', 'Glover']","['robett', 'glover']"
