sentence,entities,character
"“It might be said that your death is the point, Lannister,”, Catelyn
Stark replied.
“I think not,”, Tyrion said.“The Starks do not murder men in their beds.”,
“Nor do I,”, he said.","['Lannister', 'Catelyn\nStark', 'Tyrion', 'Starks']",['tyrion']
"“And what does that
mean, Lannister?”,
Tyrion cocked his head.“Why, every man at court has heard him
tell how he took your maidenhead, my lady.”,
“That is a lie!”, Catelyn Stark said.
","['Lannister', 'Catelyn Stark']",['catelyn']
"“Oh, wicked little imp,”, Marillion said, shocked.
Kurleket drew his dirk, a vicious piece of black iron.“At your
word, m’lady, I’ll toss his lying tongue at your feet.”, His pig eyes
were wet with excitement at the prospect.
","['Marillion', 'm’lady']",['marillion']
"Catelyn Stark stared at Tyrion with a coldness on her face such as
he had never seen.“Petyr Baelish loved me once.He was only a
boy.His passion was a tragedy for all of us, but it was real, and
pure, and nothing to be made mock of.","['Catelyn Stark', 'Baelish']","['catelyn', 'baelish']"
"Little�nger has never loved
anyone but Little�nger, and I promise you that it is not your hand
that he boasts of, it’s those ripe breasts of yours, and that sweet
mouth, and the heat between your legs.”,
Kurleket grabbed a handful of hair and yanked his head back in a
hard jerk, baring his throat.",['Kurleket'],['kurleket']
"“Shall I bleed him, my lady?”,
“Kill me and the truth dies with me,”, Tyrion gasped.
“Let him talk,”, Catelyn Stark commanded.
Kurleket let go of Tyrion’s hair, reluctantly.
","['Catelyn Stark', 'Tyrion’s']","['catelyn', 'tyrion']"
",
“You won it from him in a wager, during the tourney on Prince
Jo�rey’s name day.”,
“When my brother Jaime was unhorsed by the Knight of Flowers,
that was his story, no?”,
“It was,”, she admitted.","['Jaime', 'the Knight of Flowers']",['jaime']
"Ser
Rodrik had sent Lharys scrambling up the rock face to watch the
road while they took their rest.
For a long second, no one moved.Catelyn Stark was the �rst to
react.",['Catelyn Stark'],['catelyn']
"“Ser Rodrik, Ser Willis, to horse,”, she shouted.“Get the other
mounts behind us.Mohor, guard the prisoners—”,
“Arm us!”, Tyrion sprang to his feet and seized her by the arm.
","['Ser Willis', 'Mohor']","['willis', 'mohor']"
"“You will need every sword.”,
She knew he was right, Tyrion could see it.They might spare Catelyn herself; she was still young
enough to bear sons.Still, she hesitated.
",['Catelyn'],['catelyn']
"“I hear them!”, Ser Rodrik called out.Tyrion turned his head to
listen, and there it was: hoofbeats, a dozen horses or more, coming
nearer.Suddenly everyone was moving, reaching for weapons,
running to their mounts.
",['Ser Rodrik'],['rodrik']
"Pebbles rained down around them as Lharys came springing and
sliding down the ridge.“Twenty men, maybe
twenty-�ve,”, he said, breathless.“Milk Snakes or Moon Brothers,
by my guess.","['Snakes', 'Moon Brothers']",['moon']
"They must have eyes out, m’lady  …  hidden
watchers … they know we’re here.”,
Ser Rodrik Cassel was already ahorse, a longsword in hand.
Mohor crouched behind a boulder, both hands on his iron-tipped
spear, a dagger between his teeth.","['Ser Rodrik Cassel', 'Mohor']","['rodrik', 'mohor']"
"“Help me with this breastplate.”, Marillion sat frozen,
clutching his woodharp, his face as pale as milk, but Tyrion’s man
Morrec bounded quickly to his feet and moved to help the knight
with his armor.
","['Tyrion’s', 'Morrec']","['tyrion', 'morrec']"
"“You, singer,”, Ser Willis Wode
called out.Tyrion kept his grip on Catelyn Stark.“You have no choice,”, he
told her.“Three of us, and a fourth man wasted guarding us … four
men can be the di�erence between life and death up here.”,
","['Catelyn Stark', 'fourth']",['catelyn']
"Ser Rodrik tossed Jyck his sword and scabbard, and wheeled to
meet the foe.Morrec helped himself to a bow and quiver, and went
to one knee beside the road.","['Ser Rodrik', 'Jyck', 'Morrec']","['rodrik', 'jyck', 'morrec']"
"He was a better archer than
swordsman.And Bronn rode up to o�er Tyrion a double-bladed axe.
“I have never fought with an axe.”, The weapon felt awkward and
unfamiliar in his hands.",['Bronn'],['bronn']
"It had a short haft, a heavy head, a nasty
spike on top.
“Pretend you’re splitting logs,”, Bronn said, drawing his
longsword from the scabbard across his back.",['Bronn'],['bronn']
"He spat, and trotted
o� to form up beside Chiggen and Ser Rodrik.Ser Willis mounted
up to join them, fumbling with his helmet, a metal pot with a thin
slit for his eyes and a long black silk plume.
","['Chiggen', 'Ser Rodrik', 'Willis']","['chiggen', 'rodrik', 'willis']"
"“Logs don’t bleed,”, Tyrion said to no one in particular.He felt
naked without armor.He looked around for a rock and ran over to
where Marillion was hiding.","['Tyrion', 'Marillion']","['tyrion', 'marillion']"
"There were no heralds, no banners, no horns nor drums, only the
twang of bowstrings as Morrec and Lharys let �y, and suddenly the
clansmen came thundering out of the dawn, lean dark men in boiled
leather and mismatched armor, faces hidden behind barred half
helms.",['Morrec'],['morrec']
"At their head rode a big man in a
striped shadowskin cloak, armed with a two-handed greatsword.
Ser Rodrik shouted “Winterfell!”, and rode to meet him, with
Bronn and Chiggen beside him, screaming some wordless battle cry.
","['shadowskin cloak', 'Ser Rodrik', 'Bronn', 'Chiggen']","['rodrik', 'bronn', 'chiggen']"
"Chiggen’s sword raked across the naked face of a mailed
rider, and Bronn plunged through the clansmen like a whirlwind,
cutting down foes right and left.","['Chiggen’s', 'Bronn']","['chiggen', 'bronn']"
"He heard the screams of frightened horses and the crash of metal
on metal.Ser Rodrik hammered at the big
man in the shadowskin cloak, their horses dancing round each other
as they traded blow for blow.",['Rodrik'],['rodrik']
"Jyck vaulted onto a horse and
galloped bareback into the fray.Tyrion saw an arrow sprout from
the throat of the man in the shadowskin cloak.When he opened his
mouth to scream, only blood came out.",['Jyck'],['jyck']
"“Someone help me,”, the singer gasped.
“Gods have mercy, I’m bleeding.”,
“I believe that’s horse blood,”, Tyrion said.The singer’s hand came
crawling out from beneath the dead animal, scrabbling in the dirt
like a spider with �ve legs.",['Tyrion'],['tyrion']
"He saw Bronn unhorsed, �ghting with a sword in each hand.
Tyrion kept on the fringes of the �ght, sliding from rock to rock
and darting out of the shadows to hew at the legs of passing horses.
",['Bronn'],['bronn']
"He found a wounded clansman and left him dead, helping himself to
the man’s halfhelm.It �t too snugly, but Tyrion was glad of any
protection at all.Jyck was cut down from behind while he sliced at
a man in front of him, and later Tyrion stumbled over Kurleket’s
body.",['Jyck'],['jyck']
"Catelyn Stark was trapped against the stone face of the mountain
with three men around her, one still mounted and the other two on
foot.She had a dagger clutched awkwardly in her maimed hands,
but her back was to the rock now and they had penned her on three
sides.",['Catelyn Stark'],['catelyn']
"Logs that bleed, Tyrion thought
inanely as the second man came for him.Tyrion ducked under his
sword, lashed out with the axe, the man reeled backward  …  and
Catelyn Stark stepped up behind him and opened his throat.","['second', 'Catelyn Stark']",['catelyn']
"His hands
were sticky with blood.He could have sworn they had been �ghting
for half a day, but the sun seemed scarcely to have moved at all.
“Your �rst battle?”, Bronn asked later as he bent over Jyck’s body,
pulling o� his boots.","['Bronn', 'Jyck']","['bronn', 'jyck']"
"They were good boots, as be�t one of Lord
Tywin’s men; heavy leather, oiled and supple, much �ner than what
Bronn was wearing.
Tyrion nodded.“My father will be so proud,”, he said.","['Lord\nTywin’s', 'Bronn']",['bronn']
"His legs
were cramping so badly he could scarcely stand.Odd, he had never
once noticed the pain during the battle.
“You need a woman now,”, Bronn said with a glint in his black
eyes.",['Bronn'],['bronn']
"“Nothing like a
woman after a man’s been blooded, take my word.”,
Chiggen stopped looting the corpses of the brigands long enough
to snort and lick his lips.
",['Chiggen'],['chiggen']
"He shoved the boots into his saddlebag.Tyrion glanced over to where Lady Stark was dressing Ser
Rodrik’s wounds.“I’m willing if she is,”, he said.The freeriders
broke into laughter, and Tyrion grinned and thought, There’s a start.
","['Lady Stark', 'Tyrion']",['tyrion']
"Mauls, clubs, a scythe … He remembered the big man in
the shadowskin cloak who had dueled Ser Rodrik with a two-handed
greatsword, but when he found his corpse sprawled on the stony
ground, the man was not so big after all, the cloak was gone, and
Tyrion saw that the blade was badly notched, its cheap steel spotted
with rust.",['Ser Rodrik'],['rodrik']
"They had only three dead; two of Lord Bracken’s men-at-arms,
Kurleket and Mohor, and his own man Jyck, who had made such a
bold show with his bareback charge.","['Bracken', 'Kurleket', 'Mohor', 'Jyck']","['bracken', 'kurleket', 'mohor', 'jyck']"
"What weapons Bronn and Chiggen had left them were none too
impressive.Small wonder the clansmen had left nine bodies on the
ground.
A fool to the end, Tyrion
thought.
","['Bronn', 'Chiggen']","['bronn', 'chiggen']"
"“Lady Stark, I urge you to press on, with all haste,”, Ser Willis
Wode said, his eyes scanning the ridgetops warily through the slit in
his helm.“We drove them o� for the moment, but they will not
have gone far.”,
“We must bury our dead, Ser Willis,”, she said.","['Lady Stark', 'Ser Willis\nWode', 'Ser Willis']",['willis']
"“These were brave
men.I will not leave them to the crows and shadowcats.”,
“This soil is too stony for digging,”, Ser Willis said.
“Then we shall gather stones for cairns.”,
“Gather all the stones you want,”, Bronn told her, “but do it
without me or Chiggen.","['Ser Willis', 'Bronn', 'Chiggen']","['willis', 'bronn', 'chiggen']"
"I’ve better things to do than pile rocks on
dead men  …  breathing, for one.”, He looked over the rest of the
survivors.“Any of you who hope to be alive come nightfall, ride
with us.”,
“My lady, I fear he speaks the truth,”, Ser Rodrik said wearily.
",['Ser Rodrik'],['rodrik']
"We will ride at once.”,
There was no shortage of horses now.Tyrion moved his saddle to
Jyck’s spotted gelding, who looked strong enough to last another
three or four days at least.",['Jyck'],['jyck']
"He was about to mount when Lharys
stepped up and said, “I’ll take that dirk now, dwarf.”,
“Let him keep it.”, Catelyn Stark looked down from her horse.
",['Catelyn Stark'],['catelyn']
"“And see that he has his axe back as well.We may have need of it if
we are attacked again.”,
“You have my thanks, lady,”, Tyrion said, mounting up.
“Save them,”, she said curtly.",['Tyrion'],['tyrion']
"“I trust you no more than I did
before.”, She was gone before he could frame a reply.
Tyrion adjusted his stolen helm and took the axe from Bronn.Lady Stark could keep her trust; so long as
he could keep the axe, he would count himself ahead in the game.
","['Bronn', 'Lady Stark']",['bronn']
"Ser Willis Wode led them out.Bronn took the rear, with Lady
Stark safely in the middle, Ser Rodrik a shadow beside her.
Marillion kept throwing sullen looks back at Tyrion as they rode.
","['Bronn', 'Lady\nStark', 'Ser Rodrik']","['bronn', 'rodrik']"
"He huddled
beneath its folds silently, and for once had nothing to say.
Marillion grew
visibly pale.Tyrion trotted up beside him.“Craven,”, he said,
“rhymes nicely with raven.”, He kicked his horse and moved past the
singer, up to Ser Rodrik and Catelyn Stark.
","['Ser Rodrik', 'Catelyn Stark']","['rodrik', 'catelyn']"
"Whatever you
may believe of me, Lady Stark, I promise you this—I never bet
against my family.”,
ARYA
The one-eared black tom arched his back and hissed at her.
","['Lady Stark', 'ARYA']",['arya']
"At �rst even the cook’s huge fat kitchen cat
had been able to elude her, but Syrio had kept her at it day and
night.When she’d run to him with her hands bleeding, he had said,
“So slow?",['Syrio'],['syrio']
"One by one Arya had chased
them down and snatched them up and brought them proudly to
Syrio Forel  …  all but this one, this one-eared black devil of a
tomcat.","['Arya', 'Syrio Forel']","['arya', 'syrio']"
"One
time, the king was feasting the queen’s father, and that black
bastard hopped up on the table and snatched a roast quail right out
of Lord Tywin’s �ngers",['Tywin'],['tywin']
"You stay away from that one, child.”,
He had run her halfway across the castle; twice around the Tower
of the Hand, across the inner bailey, through the stables, down the
serpentine steps, past the small kitchen and the pig yard and the
barracks of the gold cloaks, along the base of the river wall and up
more steps and back and forth over Traitor’s Walk, and then down
again and through a gate and around a well and in and out of
strange buildings until Arya didn’t know where she was.
","['Tower', 'Arya']",['arya']
"Quiet as a shadow,
she repeated, sliding forward, light as a feather.
When she was three steps away from him, the tomcat bolted.
Left, then right, he went; and right, then left, went Arya, cutting o�
his escape.",['Arya'],['arya']
"“What’s he doing to that cat?”,
Startled, Arya dropped the cat and whirled toward the voice.The
tom bounded o� in the blink of an eye.At the end of the alley stood
a girl with a mass of golden curls, dressed as pretty as a doll in blue
satin.","['Arya', 'golden curls']",['arya']
"Beside her was a plump little blond boy with a prancing stag
sewn in pearls across the front of his doublet and a miniature sword
at his belt.Princess Myrcella and Prince Tommen, Arya thought.","['Myrcella', 'Arya']","['myrcella', 'arya']"
"A
septa as large as a draft horse hovered over them, and behind her
two big men in crimson cloaks, Lannister house guards.
“What were you doing to that cat, boy?”, Myrcella asked again,
sternly.","['Lannister', 'Myrcella']",['myrcella']
"To her brother she said, “He’s a ragged boy, isn’t he?Look
at him.”, She giggled.
“A ragged dirty smelly boy,”, Tommen agreed.
They don’t know me, Arya realized.",['Arya'],['arya']
"brown roughspun pants hacked o� above her scabby knees.You
don’t wear skirts and silks when you’re catching cats.Quickly she
lowered her head and dropped to one knee.",['brown roughspun'],['brown']
"Maybe they wouldn’t
recognize her.If they did, she would never hear the end of it.Septa
Mordane would be morti�ed, and Sansa would never speak to her
again from the shame.
","['Septa\nMordane', 'Sansa']",['sansa']
"If she answered, Tommen and
Myrcella would know her for certain.
“Godwyn, bring him here,”, the septa said.The taller of the
guardsmen started down the alley.
",['Myrcella'],['myrcella']
"Panic gripped her throat like a giant’s hand.Arya could not have
spoken if her life had hung on it.Calm as still water, she mouthed
silently.
As Godwyn reached for her, Arya moved.","['Godwyn', 'Arya']","['godwyn', 'arya']"
"Arya slid between legs as thick and white as
marble columns, bounded to her feet, bowled into Prince Tommen
and hopped over him when he sat down hard and said “Oof,”, spun
away from the second guard, and then she was past them all,
running full out.
","['Prince Tommen', 'second']",['tommen']
"Sometimes she would hear her father’s voice,
but always from a long way o�, and no matter how hard she ran
after it, it would grow fainter and fainter, until it faded to nothing
and Arya was alone in the dark.
",['Arya'],['arya']
"She pretended that Syrio was beside
her in the dark, whispering in her ear.Calm as still water, she told
herself.Strong as a bear.Fierce as a wolverine.",['Syrio'],['syrio']
"Arya whirled, felt
leather catch and tear as a huge fang nipped at her jerkin, and then
she was running.Another skull loomed ahead, the biggest monster
of all, but Arya did not even slow.",['Arya'],['arya']
"The door resisted a moment, before it slowly began to
swing inward, with a creak so loud Arya was certain it could be
heard all through the city.She opened the door just far enough to
slip through, into the hallway beyond.
",['Arya'],['arya']
"Calm as still water, Arya told herself,
but even when she gave her eyes a moment to adjust, there was
nothing to see but the vague grey outline of the door she had come
through.",['Arya'],['arya']
"Loose hairs stirred faintly against her
skin.
From somewhere far below her, she heard noises.The scrape of
boots, the distant sound of voices.Huge stones had been set into the curving walls as steps, circling
down and down, dark as the steps to hell that Old Nan used to tell
them of.",['Old Nan'],['old']
"“Before is not now, and this Hand is not the other,”, the scarred
man said as they stepped out into the hall.Still as stone, Arya told
herself, quiet as a shadow.",['Arya'],['arya']
"“This is no longer a game for two players,
if ever it was.Stannis Baratheon and Lysa Arryn have �ed beyond
my reach, and the whispers say they are gathering swords around
them.","['Stannis Baratheon', 'Lysa Arryn']","['stannis', 'lysa']"
"The Knight of Flowers writes Highgarden, urging his lord
father to send his sister to court.The girl is a maid of fourteen,
sweet and beautiful and tractable, and Lord Renly and Ser Loras
intend that Robert should bed her, wed her, and make a new queen.
","['The Knight of Flowers', 'Highgarden', 'Ser Loras', 'Robert']","['loras', 'robert']"
"And
now his wife has abducted Tyrion Lannister, thanks to Little�nger’s
meddling.Lord Tywin will take that for an outrage, and Jaime has a
queer a�ection for the Imp.","['Tyrion Lannister', 'Tywin', 'Jaime', 'Imp']","['tyrion', 'tywin', 'jaime']"
",
“You are more than a juggler, old friend.You are a true sorcerer.
All I ask is that you work your magic awhile longer.”, They started
down the hall in the direction Arya had come, past the room with
the monsters.
",['Arya'],['arya']
"The younger are safer … treat them gently …”,
“… if they kept their tongues …”,
“… the risk …”,
Long after their voices had faded away, Arya could still see the
light of the torch, a smoking star that bid her follow.",['Arya'],['arya']
"She hurried after it, down and down.
She must have crept after them for miles.Finally they were gone,
but there was no place to go but forward.She found the wall again
and followed, blind and lost, pretending that Nymeria was padding
",['Nymeria'],['nymeria']
"along beside her in the darkness.At the end she was knee-deep in
foul-smelling water, wishing she could dance upon it as Syrio might
have, and wondering if she’d ever see light again.",['Syrio'],['syrio']
"Some riders went past along the river road as
Arya was washing her clothes, but if they saw the scrawny naked
girl scrubbing her rags in the moonlight, they took no notice.
",['Arya'],['arya']
"She was miles from the castle, but from anywhere in King’s
Landing you needed only to look up to see the Red Keep high on
Aegon’s Hill, so there was no danger of losing her way.","['King’s\nLanding', 'Aegon']",['aegon']
"The older scowled.“Who’s this father of yours, boy, the city
ratcatcher?”,
“The Hand of the King,”, Arya told him.
Both men laughed, but then the older one swung his �st at her,
casually, as a man would swat a dog.",['Arya'],['arya']
"Arya saw the blow coming
even before it began.She danced back out of the way, untouched.
“I’m not a boy,”, she spat at them.“I’m Arya Stark of Winterfell, and
if you lay a hand on me my lord father will have both your heads
on spikes.","['Arya Stark', 'Winterfell']",['arya']
"are you going to open the gate, or do you need a clout on the ear to
help your hearing?”,
Her father was alone in the solar when Harwin and Fat Tom
marched her in, an oil lamp glowing softly at his elbow.","['Harwin', 'Fat Tom']","['harwin', 'fat']"
"He was
bent over the biggest book Arya had ever seen, a great thick tome
with cracked yellow pages of crabbed script, bound between faded
leather covers, but he closed it to listen to Harwin’s report.","['Arya', 'Harwin']","['arya', 'harwin']"
"If you don’t believe me, fetch Jory Cassel or Vayon Poole
from the Tower of the Hand.”, She put her hands on her hips.“Now
His face
was stern as he sent the men away with thanks.
","['Jory Cassel', 'Vayon Poole', 'the Tower of the Hand']","['jory', 'vayon']"
"“You realize I had half my guard out searching for you?”, Eddard
Stark said when they were alone.“Septa Mordane is beside herself
with fear.She’s in the sept praying for your safe return.","['Eddard\nStark', 'Mordane']",['mordane']
"“The fat one said the princess was with
child.The one in the steel cap, he had the torch, he said that they
had to hurry.I think he was a wizard.”,
“A wizard,”, said Ned, unsmiling.",['Ned'],['ned']
"“Did he have a long white beard
and tall pointed hat speckled with stars?”,
“No!It wasn’t like Old Nan’s stories.He didn’t look like a wizard,
but the fat one said he was.”,
",['Old Nan’s'],['old']
"“I warn you, Arya, if you’re spinning this thread of air—”,
“No, I told you, it was in the dungeons, by the place with the
secret wall.I was chasing cats, and well  …”, She screwed up her
face.",['Arya'],['arya']
"If she admitted knocking over Prince Tommen, he would be
really angry with her.“… well, I went in this window.That’s where
I found the monsters.”,
“Monsters and wizards,”, her father said.",['Prince Tommen'],['tommen']
"“It would seem you’ve
had quite an adventure.These men you heard, you say they spoke
of juggling and mummery?”,
“Yes,”, Arya admitted, “only—”,
“Arya, they were mummers,”, her father told her.",['Arya'],['arya']
"Look at you, sweetling.Your arms
are covered with scratches.This has gone on long enough.Tell
Syrio Forel that I want a word with him—”,
He was interrupted by a short, sudden knock.",['Syrio Forel'],['syrio']
"“Lord Eddard,
pardons,”, Desmond called out, opening the door a crack, “but
there’s a black brother here begging audience.He says the matter is
urgent.",['Desmond'],['desmond']
"I thought you would want to know.”,
“My door is always open to the Night’s Watch,”, Father said.
Desmond ushered the man inside.He was stooped and ugly, with
an unkempt beard and unwashed clothes, yet Father greeted him
pleasantly and asked his name.
","['the Night’s Watch', 'Desmond']",['desmond']
"“Yoren, as it please m’lord.My pardons for the hour.”, He bowed
to Arya.“And this must be your son.He has your look.”,
“I’m a girl,”, Arya said, exasperated.","['Yoren', 'Arya', 'Arya']","['yoren', 'arya', 'arya']"
"If the old man was down from
the Wall, he must have come by way of Winterfell.“Do you know
my brothers?”, she asked excitedly.“Robb and Bran are at
Winterfell, and Jon’s on the Wall.","['Winterfell', 'Bran', 'Winterfell', 'Jon']",['jon']
"Jon Snow, he’s in the Night’s
Watch too, you must know him, he has a direwolf, a white one with
red eyes.Is Jon a ranger yet?I’m Arya Stark.”, The old man in his
","['Jon Snow', 'Jon', 'Arya Stark']","['jon', 'jon', 'arya']"
"smelly black clothes was looking at her oddly, but Arya could not
seem to stop talking.“When you ride back to the Wall, would you
bring Jon a letter if I wrote one?”, She wished Jon were here right
now.","['Arya', 'Wall', 'Jon', 'Jon']","['arya', 'jon', 'jon']"
"He’d believe her about the dungeons and the fat man with the
forked beard and the wizard in the steel cap.
“My daughter often forgets her courtesies,”, Eddard Stark said
with a faint smile that softened his words.",['Eddard Stark'],['eddard']
"I’m here to �nd
men for the Wall, and when Robert next holds court, I’ll bend the
knee and cry our need, see if the king and his Hand have some scum
in the dungeons they’d be well rid of.",['Robert'],['robert']
"“I beg your forgiveness,
Yoren.Did my brother Benjen send you?”,
“No one sent me, m’lord, saving old Mormont.You might say as Benjen Stark
is why we’re talking, though.","['Yoren', 'Benjen', 'm’lord', 'Benjen Stark']","['yoren', 'benjen', 'mord', 'benjen']"
"His blood ran black.Made him my
brother as much as yours.It’s for his sake I’m come.Rode hard, I
did, near killed my horse the way I drove her, but I left the others
well behind.”,
“The others?”,
Yoren spat.",['Yoren'],['yoren']
"Not all o’ them
made for King’s Landing, either.Some went galloping for Casterly
Rock, and the Rock lies closer.Lord Tywin will have gotten the
word by now, you can count on it.”,
Father frowned.","['King’s Landing', 'Tywin']",['tywin']
"“What word is this?”,
Yoren eyed Arya.“One best spoken in private, m’lord, begging
your pardons.”,
“As you say.Desmond, see my daughter to her chambers.”, He
kissed her on the brow.","['Yoren', 'Arya', 'm’lord', 'Desmond']","['yoren', 'arya', 'mord', 'desmond']"
"“We’ll �nish our talk on the morrow.”,
Arya stood rooted to the spot.“Nothing bad’s happened to Jon,
has it?”, she asked Yoren.“Or Uncle Benjen?”,
“Well, as to Stark, I can’t say.","['Arya', 'Jon', 'Yoren', 'Uncle Benjen', 'Stark']","['arya', 'jon', 'yoren']"
"The Snow boy was well enough
when I left the Wall.It’s not them as concerns me.”,
Desmond took her hand.“Come along, milady.You heard your
lord father.”,
Arya had no choice but to go with him, wishing it had been Fat
Tom.","['Snow', 'Desmond', 'Arya']","['desmond', 'arya']"
"With Tom, she might have been able to linger at the door on
some excuse and hear what Yoren was saying, but Desmond was too
single-minded to trick.“How many guards does my father have?”,
she asked him as they descended to her bedchamber.
","['Tom', 'Yoren', 'Desmond']","['tom', 'yoren', 'desmond']"
"“Here at King’s Landing?Fifty.”,
“You wouldn’t let anyone kill him, would you?”, she asked.
Desmond laughed.“No fear on that count, little lady.Lord
Eddard’s guarded night and day.","['King’s', 'Desmond']",['desmond']
"“So they do, but every northerner is worth ten of these southron
swords, so you can sleep easy.”,
“What if a wizard was sent to kill him?”,
“Well, as to that,”, Desmond replied, drawing his longsword,
“wizards die the same as other men, once you cut their heads o�.”,
",['Desmond'],['desmond']
"He’ll come to no harm.”,
“The Lannisters have more than �fty men,”, Arya pointed out.
EDDARD
“Robert, I beg of you,”, Ned pleaded, “hear what you are saying.
","['Arya', 'Robert', 'Ned']","['arya', 'robert', 'ned']"
"You are talking of murdering a child.”,
“The whore is pregnant!”, The king’s �st slammed down on the
council table loud as a thunderclap.“I warned you this would
happen, Ned.",['Ned'],['ned']
"Back in the barrowlands, I warned you, but you did
not care to hear it.Well, you’ll hear it now.I want them dead,
mother and child both, and that fool Viserys as well.",['Viserys'],['viserys']
"Eddard Stark had seldom felt quite so alone.“You will dishonor
yourself forever if you do this.”,
“Then let it be on my head, so long as it is done.I am not so blind
that I cannot see the shadow of the axe when it is hanging over my
own neck.”,
“There is no axe,”, Ned told his king.","['Stark', 'Ned']",['ned']
"“Only the shadow of a
shadow, twenty years removed … if it exists at all.”,
“If?”, Varys asked softly, wringing powdered hands together.“My
lord, you wrong me.",['Varys'],['varys']
"Would I bring lies to king and council?”,
Ned looked at the eunuch coldly.“You would bring us the
whisperings of a traitor half a world away, my lord.Perhaps
Mormont is wrong.",['Ned'],['ned']
"Perhaps he is lying.”,
“Ser Jorah would not dare deceive me,”, Varys said with a sly
smile.“Rely on it, my lord.The princess is with child.”,
“So you say.",['Varys'],['varys']
"If you are wrong, we need not fear.If the girl
miscarries, we need not fear.If she births a daughter in place of a
son, we need not fear.If the babe dies in infancy, we need not
fear.”,
“But if it is a boy?”, Robert insisted.",['Robert'],['robert']
"“If he lives?”,
“The narrow sea would still lie between us.I shall fear the
Dothraki the day they teach their horses to run on water.”,
The king took a swallow of wine and glowered at Ned across the
council table.",['Ned'],['ned']
"“So you would counsel me to do nothing until the
dragonspawn has landed his army on my shores, is that it?”,
“This ‘dragonspawn’ is in his mother’s belly,”, Ned said.",['Ned'],['ned']
"“Even
Aegon did no conquering until after he was weaned.”,
“Gods!You are stubborn as an aurochs, Stark.”, The king looked
around the council table.“Have the rest of you mislaid your
tongues?","['Aegon', 'Stark']",['aegon']
"We ought to have had Viserys and his sister killed years ago, but
His Grace my brother made the mistake of listening to Jon Arryn.”,
“Mercy is never a mistake, Lord Renly,”, Ned replied.","['Viserys', 'Grace', 'Jon Arryn', 'Ned']","['viserys', 'jon', 'ned']"
"When they brought him to us, grievously
wounded and near death, Roose Bolton urged us to cut his throat,
but your brother said, ‘I will not kill a man for loyalty, nor for
�ghting well,’ and sent his own maester to tend Ser Barristan’s
wounds.”, He gave the king a long cool look.","['Roose Bolton', 'Ser Barristan’s']","['roose', 'barristan']"
"“The matter seems simple enough to me.
“On the
Trident, Ser Barristan here cut down a dozen good men, Robert’s
friends and mine.“Would that man were
here today.”,
Robert had shame enough to blush.","['Robert’s', 'Robert']","['robert', 'robert']"
"“Ser Barristan was a knight of the Kingsguard.”,
“Whereas Daenerys is a fourteen-year-old girl.”, Ned knew he was
pushing this well past the point of wisdom, yet he could not keep
","['Kingsguard', 'Ned']",['ned']
"“Robert, I ask you, what did we rise against Aerys Targaryen
for, if not to put an end to the murder of children?”,
“To put an end to Targaryens!”, the king growled.
","['Robert', 'Aerys Targaryen', 'Targaryens']","['robert', 'aerys']"
"“It was not the same,”, he
complained.silent.“Your Grace, I never knew you to fear Rhaegar.”, Ned fought to
keep the scorn out of his voice, and failed.","['Grace', 'Rhaegar', 'Ned']","['rhaegar', 'ned']"
"“Have the years so
unmanned you that you tremble at the shadow of an unborn child?”,
Robert purpled.“No more, Ned,”, he warned, pointing.“Not
another word.","['Robert', 'Ned']","['robert', 'ned']"
"Have you forgotten who is king here?”,
“No, Your Grace,”, Ned replied.“Have you?”,
“Enough!”, the king bellowed.“I am sick of talk.I’ll be done with
this, or be damned.","['Grace', 'Ned']",['ned']
"“Sadly, sadly …”,
Ser Barristan Selmy raised his pale blue eyes from the table and
said, “Your Grace, there is honor in facing an enemy on the
battle�eld, but none in killing him in his mother’s womb.",['Ser Barristan Selmy'],['barristan']
"What say you all?”,
“She must be killed,”, Lord Renly declared.
“We have no choice,”, murmured Varys.Forgive
me, but I must stand with Lord Eddard.”,
Grand Maester Pycelle cleared his throat, a process that seemed
to take some minutes.","['Varys', 'Grand Maester Pycelle']",['varys']
"“My order serves the realm, not the ruler.
Once I counseled King Aerys as loyally as I counsel King Robert
now, so I bear this girl child of his no ill will.",['King Robert'],['robert']
"Yet I ask you this—
should war come again, how many soldiers will die?How many
towns will burn?“Is it not wiser, even
kinder, that Daenerys Targaryen should die now so that tens of
thousands might live?”,
“Kinder,”, Varys said.","['Daenerys Targaryen', 'Kinder', 'Varys']","['daenerys', 'varys']"
"As Ned looked to him, Lord Petyr sti�ed
a yawn.“When you �nd yourself in bed with an ugly woman, the
best thing to do is close your eyes and get on with it,”, he declared.
","['Ned', 'Petyr']","['ned', 'petyr']"
"“Waiting won’t make the maid any prettier.Kiss her and be done
with it.”,
“Kiss her?”, Ser Barristan repeated, aghast.
“A steel kiss,”, said Little�nger.
",['Ser Barristan'],['barristan']
"Robert turned to face his Hand.“Well, there it is, Ned.You and
Selmy stand alone on this matter.The only question that remains is,
who can we �nd to kill her?”,
“Mormont craves a royal pardon,”, Lord Renly reminded them.
","['Robert', 'Ned', 'Selmy']","['robert', 'ned']"
